0 0.000000 0.000000 0.000000 0.000000 0.0 0.000000 0.000 0.000000
70 0.000000 0.000000 0.400000 0.489898 0.4 0.489898 0.400 0.489898
90 0.000000 0.000000 0.200000 0.400000 0.2 0.400000 0.200 0.400000
110 0.000000 0.000000 0.400000 0.489898 0.4 0.489898 0.400 0.489898
120 0.568770 0.750159 0.516667 0.429470 2.2 2.400000 1.200 1.166190
130 0.327101 0.654201 0.300000 0.400000 2.2 3.919184 0.867 1.292715
140 0.000000 0.000000 0.300000 0.400000 0.6 0.800000 0.400 0.489898
150 0.922254 0.779676 0.590000 0.349857 5.6 2.244994 2.867 1.613829
160 0.197742 0.395484 0.220000 0.271293 1.4 1.959592 0.700 0.979796
170 0.000000 0.000000 0.400000 0.489898 0.4 0.489898 0.400 0.489898
180 1.027192 0.842572 0.477778 0.268972 5.4 3.878144 2.067 1.323296
190 0.124159 0.248318 0.333333 0.278887 1.4 1.200000 0.700 0.600000
200 0.718283 0.615247 0.845000 0.190000 3.8 2.638181 2.333 1.382429
210 0.967741 0.176574 0.789286 0.181547 4.8 2.315167 2.150 0.435890
220 0.792601 0.408687 0.466667 0.124722 7.0 2.966479 1.820 0.670522
230 1.858935 1.662440 0.463326 0.183395 12.6 7.499333 2.720 1.706276
240 1.546110 0.428223 0.567949 0.288208 13.4 9.090655 2.525 0.373625
250 1.379794 1.030770 0.337931 0.103102 19.2 12.286578 2.237 1.095320
260 0.843998 0.041524 0.214398 0.035237 16.2 2.925748 1.603 0.344847
270 1.981460 0.589755 0.250986 0.098886 36.8 13.991426 2.356 0.385807
280 2.062433 0.491657 0.242729 0.120333 54.8 17.034083 2.997 0.672322
290 1.885489 0.314695 0.126468 0.028417 92.6 12.753039 2.641 0.383461
300 2.608998 0.624481 0.156037 0.047530 115.0 25.768197 2.739 0.384968
310 2.800191 0.831572 0.179712 0.083944 114.2 23.709914 3.030 0.589912
320 4.930977 1.662580 0.193227 0.081607 257.0 50.251368 4.616 0.943146
330 5.750698 1.728332 0.170887 0.071093 342.4 53.278889 4.489 0.285665
340 4.878358 1.243924 0.138185 0.058442 508.0 113.727745 5.021 1.145828
350 7.782270 2.531082 0.163318 0.075210 772.6 174.216647 6.129 1.521147
360 15.219727 3.656677 0.288522 0.080644 1040.6 134.917160 9.159 1.723074
370 16.597341 5.304150 0.317184 0.098557 1280.6 166.622447 11.001 3.871599
380 19.884541 13.756605 0.308455 0.229825 1672.2 223.829757 13.641 3.920569
390 28.539171 8.801737 0.546606 0.268280 2210.4 370.722861 20.508 8.757117
400 44.918751 1.220095 0.898808 0.042479 3149.8 290.419972 39.578 14.925525
410 43.516322 1.271265 0.952454 0.027092 3798.6 331.647162 61.134 12.322329
420 44.661521 0.800706 0.981495 0.007903 4614.2 349.484993 136.501 53.442978
430 44.650296 0.441244 0.991013 0.005031 5063.2 281.347756 243.562 144.515366
440 44.643595 0.340863 0.997165 0.002359 5644.0 170.467592 1003.914 583.341864
450 45.050795 0.437032 0.998218 0.001234 5832.2 169.886315 957.352 561.174423
460 44.731107 0.306028 0.999749 0.000353 6328.6 66.098714 3992.367 2009.762392
470 45.008875 0.162593 0.999815 0.000244 6437.2 127.333264 4943.667 1879.231876
480 44.820800 0.126449 0.999908 0.000185 6631.0 80.894994 5980.900 1366.049062
490 44.916099 0.071519 1.000000 0.000000 6750.6 78.344368 6750.600 78.344368
500 44.850475 0.070736 1.000000 0.000000 6785.4 31.167932 6785.400 31.167932
510 44.819092 0.092675 1.000000 0.000000 6852.4 28.394366 6852.400 28.394366
530 44.848408 0.083309 1.000000 0.000000 6947.4 29.418362 6947.400 29.418362
550 44.868127 0.071555 1.000000 0.000000 7014.2 22.533531 7014.200 22.533531
570 44.851223 0.019106 1.000000 0.000000 7072.0 8.602325 7072.000 8.602325
590 44.858576 0.022100 1.000000 0.000000 7083.2 17.045821 7083.200 17.045821
