580 0.00139 0.00065 0.00078 0.00042 4.147 1.822 0.000
600 0.00336 0.00208 0.00103 0.00034 6.644 2.630 0.000
620 0.00242 0.00082 0.00061 0.00057 7.654 2.180 0.000
640 0.00347 0.00223 0.00197 0.00076 7.573 2.856 0.000
660 0.00367 0.00167 0.00181 0.00050 8.022 2.478 0.000
680 0.01047 0.00962 0.00208 0.00071 12.408 7.083 0.000
700 0.00772 0.00672 0.00464 0.00239 10.760 4.626 0.000
720 0.01181 0.00653 0.00706 0.00421 15.583 3.838 0.000
740 0.00856 0.00458 0.00525 0.00204 12.311 3.976 0.000
760 0.01247 0.00450 0.00544 0.00278 13.321 2.279 0.000
780 0.04639 0.02366 0.02383 0.00703 30.760 10.997 0.000
800 0.04981 0.00693 0.02906 0.01475 26.287 3.329 0.000
820 0.09714 0.03403 0.03992 0.02142 41.615 10.899 0.000
840 0.17525 0.07218 0.05397 0.03169 57.615 20.530 0.000
860 0.29608 0.05186 0.03914 0.03129 74.978 7.863 0.000
880 0.46158 0.04241 0.00217 0.00120 88.288 3.768 0.000
900 0.54986 0.05594 0.00128 0.00064 88.268 3.666 0.000
920 0.59250 0.06464 0.00444 0.00531 85.464 4.614 0.000
940 0.71414 0.08975 0.00081 0.00050 88.575 1.372 0.000
960 0.84308 0.05552 0.00050 0.00034 89.489 0.611 0.000
980 0.93733 0.01896 0.00033 0.00026 89.623 0.289 0.000
1000 0.95931 0.00423 0.00006 0.00011 89.783 0.149 0.000
1020 0.96953 0.00828 0.00000 0.00000 89.610 0.135 0.000
1040 0.97642 0.00495 0.00000 0.00000 89.649 0.120 0.000
1060 0.98375 0.00175 0.00000 0.00000 89.675 0.071 0.000
