370 0.00072 0.00022 0.00056 0.00009 2.763 0.426 0.000
380 0.00103 0.00034 0.00069 0.00038 3.262 0.858 0.000
390 0.00092 0.00021 0.00047 0.00039 2.721 0.464 0.000
410 0.00156 0.00057 0.00086 0.00033 4.780 1.239 0.000
420 0.00308 0.00254 0.00117 0.00044 6.274 3.526 0.000
430 0.00089 0.00021 0.00036 0.00019 3.519 0.960 0.000
440 0.00169 0.00084 0.00094 0.00052 5.130 2.247 0.000
450 0.00192 0.00065 0.00097 0.00041 5.586 0.950 0.000
460 0.00406 0.00231 0.00142 0.00095 7.192 3.095 0.000
470 0.00236 0.00145 0.00097 0.00018 5.708 2.491 0.000
480 0.00711 0.00244 0.00250 0.00077 10.680 1.780 0.000
490 0.00461 0.00280 0.00294 0.00069 9.900 2.285 0.000
500 0.00839 0.00220 0.00328 0.00050 11.795 1.714 0.000
510 0.00914 0.00387 0.00592 0.00354 12.715 3.039 0.000
520 0.01511 0.00666 0.00747 0.00302 18.440 4.934 0.000
530 0.01356 0.00468 0.00867 0.00284 15.829 4.931 0.000
540 0.01175 0.00391 0.00778 0.00275 14.876 3.514 0.000
550 0.02944 0.01016 0.01733 0.00298 21.891 4.051 0.000
560 0.03350 0.01647 0.02292 0.00668 22.678 6.633 0.000
570 0.03725 0.01251 0.02536 0.00749 24.856 3.413 0.000
580 0.05500 0.01770 0.04008 0.01557 36.352 9.298 0.000
590 0.12686 0.05413 0.05686 0.03503 51.659 17.500 0.000
600 0.22122 0.07039 0.04003 0.02799 64.926 14.698 0.000
610 0.19167 0.05207 0.04858 0.00843 73.606 15.400 0.000
620 0.36950 0.05013 0.02086 0.00913 85.868 9.723 0.000
630 0.46708 0.07058 0.00419 0.00288 91.503 7.824 0.000
640 0.54264 0.04527 0.00450 0.00377 93.561 7.681 0.000
650 0.54897 0.03985 0.00664 0.01072 93.758 4.099 0.000
660 0.69436 0.06578 0.00172 0.00157 89.379 1.994 0.000
670 0.73117 0.05280 0.00061 0.00023 90.990 2.070 0.000
680 0.84028 0.07102 0.00053 0.00032 88.898 1.121 0.000
690 0.87981 0.03079 0.00039 0.00028 90.387 1.330 0.000
700 0.90081 0.03168 0.00025 0.00010 89.140 1.154 0.000
710 0.93753 0.01302 0.00050 0.00023 89.926 0.538 0.000
720 0.96965 0.01130 0.00007 0.00007 89.504 0.210 0.000
