240 0.99753 0.00013 0.00000 0.00000 18.456 0.001 1.000
260 0.99611 0.00031 0.00000 0.00000 18.459 0.003 1.000
280 0.99401 0.00062 0.00000 0.00000 18.458 0.002 1.000
300 0.99072 0.00053 0.00000 0.00000 18.452 0.002 1.000
320 0.98295 0.00233 0.00000 0.00000 18.457 0.004 1.000
340 0.97078 0.00277 0.00000 0.00000 18.450 0.005 0.800
360 0.95262 0.00921 0.00000 0.00000 18.442 0.005 0.200
380 0.91055 0.00898 0.00001 0.00001 18.463 0.027 0.800
400 0.84444 0.02517 0.00002 0.00001 18.449 0.039 0.400
420 0.72929 0.04572 0.00006 0.00004 18.443 0.101 0.600
440 0.55133 0.05065 0.00007 0.00002 18.669 0.104 1.000
460 0.26680 0.04839 0.00023 0.00008 18.792 0.358 0.600
480 0.00675 0.00187 0.00315 0.00117 5.942 1.019 0.000
500 0.00003 0.00001 0.00002 0.00001 0.633 0.173 0.000
