360 126.818471 0.000000 1.000000 0.000000 7199.0 0.000000 7199.000 0.000000
370 126.825794 0.017016 1.000000 0.000000 7199.0 1.264911 7199.000 1.264911
380 126.811327 0.052262 0.999972 0.000056 7195.8 2.925748 6476.500 1440.002292
390 126.803383 0.020875 1.000000 0.000000 7199.4 0.800000 7199.400 0.800000
400 126.838090 0.015124 1.000000 0.000000 7197.2 2.227106 7197.200 2.227106
410 126.827445 0.040757 1.000000 0.000000 7197.2 2.481935 7197.200 2.481935
420 126.818382 0.026939 0.999972 0.000056 7197.8 2.638181 6478.500 1441.000416
430 126.830539 0.022501 1.000000 0.000000 7198.6 1.854724 7198.600 1.854724
440 126.825240 0.045849 1.000000 0.000000 7197.2 2.227106 7197.200 2.227106
450 126.800158 0.033127 1.000000 0.000000 7192.6 2.727636 7192.600 2.727636
460 126.795417 0.025407 1.000000 0.000000 7196.8 2.315167 7196.800 2.315167
470 126.804197 0.022388 1.000000 0.000000 7196.4 3.006659 7196.400 3.006659
480 126.842932 0.023797 1.000000 0.000000 7196.0 5.585696 7196.000 5.585696
490 126.785579 0.030425 1.000000 0.000000 7194.8 7.025667 7194.800 7.025667
500 126.820480 0.043330 0.999944 0.000068 7189.2 5.035871 5752.300 1763.675412
510 126.774092 0.048141 0.999972 0.000056 7185.4 8.546344 6468.100 1440.812007
520 126.818254 0.026595 0.999972 0.000056 7185.6 4.498889 6467.200 1437.606817
530 126.815442 0.051761 0.999916 0.000068 7178.6 7.144228 5025.000 1758.336714
540 126.835253 0.064559 1.000000 0.000000 7186.0 12.198361 7186.000 12.198361
550 126.752980 0.106536 1.000000 0.000000 7149.2 20.884444 7149.200 20.884444
560 126.779330 0.033953 1.000000 0.000000 7165.6 11.909660 7165.600 11.909660
570 126.901043 0.102775 0.999944 0.000068 7141.8 22.408927 5709.900 1739.331032
580 126.833870 0.053086 0.999776 0.000191 7141.2 19.249935 3806.667 1741.334038
590 126.752659 0.076253 0.999580 0.000568 7142.6 15.160475 3807.433 1741.315025
600 126.871697 0.095522 0.999830 0.000209 7108.8 38.535179 4628.350 2146.821683
610 126.974709 0.131135 0.999830 0.000276 7092.4 34.418600 5322.450 2244.015610
620 127.534659 0.450801 0.997774 0.001307 6931.2 49.937561 969.787 408.853784
630 126.951142 0.073057 0.999576 0.000323 7104.2 57.707539 3561.350 1971.300900
640 127.058017 0.088715 0.999278 0.000547 6979.6 80.629027 2952.580 2280.931819
650 126.810785 0.556556 0.996031 0.001786 6692.0 111.846323 489.460 134.231999
660 127.162058 0.369299 0.996418 0.001917 6761.0 38.225646 652.494 127.402120
670 127.999801 0.281503 0.992515 0.003390 6459.8 71.641887 392.839 174.767447
680 127.228116 1.602654 0.983729 0.003821 6091.0 149.408166 144.086 18.857774
690 127.087249 0.637131 0.992357 0.003760 6432.0 102.362102 340.356 106.792452
700 126.621754 1.464306 0.970294 0.015210 6043.4 178.516778 124.880 38.239944
710 128.325521 0.472950 0.969753 0.008045 5878.8 171.650109 105.403 27.643762
720 129.987588 5.728993 0.917679 0.041444 5043.2 202.648859 50.655 10.405704
730 108.843048 13.639217 0.737879 0.183170 4384.2 226.404417 27.608 4.009458
740 106.089044 17.697444 0.642601 0.157776 4033.0 221.941434 21.670 2.766449
750 82.764006 6.057388 0.468736 0.067302 3611.8 209.602863 17.943 2.612711
760 84.278329 13.870307 0.525602 0.126143 3413.4 333.078129 14.576 2.907329
770 79.674610 27.089488 0.500778 0.220939 3329.0 227.544281 13.258 1.424176
780 30.890081 8.325110 0.183038 0.058845 1904.0 224.052672 6.037 0.692202
790 44.756225 13.899142 0.272778 0.072369 2172.8 481.288853 6.748 1.724915
800 53.377114 35.685842 0.313170 0.187384 1850.4 488.364864 5.731 1.737400
810 28.986399 5.701821 0.207481 0.023771 1519.2 404.962912 4.603 1.417928
820 28.984385 16.199898 0.218769 0.142199 1262.4 232.186649 3.766 0.685249
830 24.191645 4.789422 0.224443 0.071935 1192.4 101.675169 3.568 0.254396
840 15.048889 6.498815 0.154654 0.074660 712.0 136.598682 2.437 0.457694
850 11.576658 2.649110 0.094744 0.024624 699.6 90.477843 2.011 0.234003
860 9.532215 3.558955 0.105353 0.054547 460.4 76.112023 1.821 0.208098
870 13.502955 8.028010 0.162556 0.115348 509.8 161.095500 1.863 0.428432
880 4.981493 1.806373 0.048481 0.023289 336.8 63.640867 1.452 0.079321
890 5.254551 1.817605 0.063056 0.019312 297.2 67.133896 1.377 0.085937
900 2.693816 0.890498 0.026738 0.010939 301.4 39.922926 1.268 0.070326
910 2.631719 0.488776 0.028899 0.008608 254.2 27.191175 1.253 0.032607
920 2.457239 0.541952 0.025485 0.008716 230.2 34.242663 1.249 0.087865
930 2.340761 0.536695 0.025745 0.006840 222.0 25.329824 1.208 0.044991
940 1.792690 0.198876 0.020625 0.002681 178.0 36.948613 1.147 0.043763
950 1.438326 0.205567 0.018860 0.002389 170.0 9.099451 1.124 0.026619
960 1.177423 0.192395 0.018296 0.001994 153.8 23.007825 1.099 0.035399
970 1.220699 0.197885 0.016330 0.002796 160.4 23.303219 1.102 0.022135
980 1.873979 0.792327 0.036448 0.017641 131.8 12.828094 1.128 0.037882
990 1.464868 0.243391 0.025801 0.004810 123.8 14.496896 1.111 0.032339
1000 1.305540 0.170245 0.021643 0.003336 130.0 12.774976 1.114 0.037995
