300 0.00024 0.00008 0.00016 0.00004 3.060 0.623 0.000
320 0.00026 0.00008 0.00017 0.00004 3.130 0.816 0.000
340 0.00037 0.00017 0.00026 0.00006 4.284 1.326 0.000
360 0.00055 0.00015 0.00041 0.00010 5.302 1.292 0.000
380 0.00078 0.00024 0.00057 0.00016 6.711 1.234 0.000
400 0.00178 0.00054 0.00124 0.00032 8.888 1.640 0.000
420 0.00455 0.00228 0.00276 0.00077 14.404 4.362 0.000
440 0.01317 0.00764 0.00427 0.00207 21.886 4.729 0.000
460 0.05218 0.01049 0.00691 0.00378 35.475 2.849 0.600
480 0.10427 0.01173 0.00268 0.00243 38.093 3.664 0.800
500 0.18957 0.01414 0.00035 0.00011 36.718 0.919 1.000
520 0.35257 0.01223 0.00019 0.00005 35.120 0.540 0.200
540 0.51682 0.01984 0.00009 0.00006 35.799 0.439 0.600
550 0.74940 0.04253 0.00005 0.00005 35.723 0.288 0.700
560 0.83740 0.02664 0.00000 0.00000 35.480 0.206 0.300
570 0.95518 0.01111 0.00000 0.00000 35.607 0.048 0.700
580 0.99092 0.00066 0.00000 0.00000 35.653 0.009 1.000
600 0.99786 0.00028 0.00000 0.00000 35.662 0.006 1.000
