# Cluster list (233 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
39 4 0.8749493521 0.3581839019 0.3948524669 0.0125 -0.1819872019 -0.0520932398 0.0470196316 
40 4 1.0958708832 1.0085479069 0.1090517525 0.0833333334 0.0324355988 -0.2845835889 0.0065840717 
41 4 0.8571369338 0.5895546075 0.0992957825 0.0458333334 -0.1046839275 -0.15407696 0.0474085437 
42 4 0.9419360658 0.6913274719 0.1625827469 0.0333333333 0.2459208481 -0.1031762764 -0.0730121911 
43 4 1.1330158469 0.1348289809 1.103062595 0.0458333334 0.3722086605 0.0683571878 0.2167966978 
44 4 0.7266291536 0.3320240369 0.18346589 0.0125 -0.0476345725 -0.0090805322 -0.0356120819 
45 4 0.8703222958 0.6497399869 0.091054245 0.0166666667 0.0577813875 0.0924126101 0.0113801161 
46 4 0.7840520734 0.1734083219 0.4288293319 0.0125 0.0705404656 0.0148738698 0.0659165628 
47 4 0.6923469381 0.2583047419 0.1877062075 0.0333333333 0.1030094688 0.0870259358 0.0589468065 
48 4 1.0403589064 0.515563765 0.5501162225 0.0166666667 -0.5193088175 0.0868516516 -0.0804999589 
49 3 0.7092193471 0.2292855822 0.2292620556 0.0444444445 -0.1634880444 0.089543375 -0.0965233516 
50 3 0.9409074698 0.5164286467 0.3244337756 0.0444444445 -0.39402459 -0.1505643793 0.1184874705 
51 3 0.6565713749 0.2247187267 0.1915524289 0.0148148148 -0.03960441 0.0575611392 -0.0137562631 
52 3 0.7801757633 0.0390205267 0.5548388801 0.0148148148 -0.0865472387 0.0225235498 -0.0756115367 
53 3 0.5581288813 0.1570413867 0.1396516467 0.0148148148 -0.0326379467 -0.0343232391 -0.0240383166 
54 3 0.8229234756 0.2714534756 0.3613051267 0.0444444445 0.3010201467 -0.1068943404 -0.1265777024 
55 3 0.5404374992 0.1970548883 0.0950178022 0.0 -0.00179017 0.0 0.0 
56 3 0.9351584227 0.5539062822 0.2761705489 0.0444444445 0.3775186656 0.156356641 0.1089771448 
57 3 0.5484219942 0.1345557422 0.1513961267 0.0148148148 0.04206062 -0.0149009448 -0.0473192499 
58 3 0.8848981243 0.3123471289 0.4558827467 0.0148148148 -0.3668436 -0.0640907022 0.0688186108 
59 3 0.7587887409 0.1866996867 0.3446162222 0.0444444445 0.1761633333 -0.0759276869 -0.1208370804 
60 3 0.5436633613 0.1356889489 0.1450660867 0.0148148148 -0.0137185533 0.0372121978 0.0219727255 
61 3 0.9177881076 0.8078682756 0.01965192 0.0148148148 -0.10478668 -0.0962163818 0.0169894869 
62 3 0.7854320477 0.02945306 0.5726356267 0.0148148148 -0.09352652 -0.020612878 0.075807194 
63 3 0.5697174244 0.1872808089 0.12248232 0.0148148148 0.05082164 -0.0344322564 -0.0397109893 
64 3 0.7589327486 0.2611833956 0.2999807066 0.0148148148 -0.2431864289 0.0610152665 -0.0503874803 
65 3 0.8328320159 0.2663526667 0.3828120556 0.0444444445 -0.2500678333 0.1007836333 -0.1251834284 
66 3 0.733939812 0.3483103478 0.1459128554 0.0444444445 -0.1324570048 -0.1225463571 0.0578701172 
67 3 0.8071334334 0.0758959489 0.5607536156 0.0148148148 -0.0999550878 0.0011762394 -0.0812322396 
68 3 0.5603350345 0.1441006672 0.1550598689 0.0148148148 -0.0383625928 -0.0445063164 0.0242907778 
69 3 0.6424273027 0.1124594822 0.2854385422 0.0148148148 -0.0646422978 -0.0074332591 0.0639070941 
70 3 0.5623073431 0.1884246867 0.1129500467 0.0148148148 0.0386202367 0.0402704202 0.033789628 
71 3 0.744008288 0.0242187089 0.5145148089 0.0148148148 0.0992553956 -0.0100037725 -0.0749235801 
72 3 0.7100415663 0.1703781756 0.3189660356 0.0148148148 -0.2322844756 -0.0412458382 0.0595521395 
73 2 0.5407655746 0.22705225 0.04870849 0.0166666667 -0.10516355 0.0615158855 -0.0284922475 
74 2 0.4576497783 0.0456890625 0.1470875904 0.0166666667 -0.0819774 0.0275950063 -0.0495122191 
75 2 0.4419675327 0.00182329 0.19351201 0.0 -0.01878373 0.0 0.0 
76 2 0.6032555774 0.1230957225 0.2241549025 0.0166666667 0.1661099325 0.0452945402 0.0611221322 
77 2 0.4521721483 8.74225e-05 0.1877055625 0.0166666667 -0.0040508875 -0.0012070798 0.0559323345 
78 2 0.5052759733 0.2309283025 0.00770884 0.0166666667 0.04219229 0.0620387382 0.0113349313 
79 2 0.4349782753 0.04835601 0.14085009 0.0 -0.08252847 0.0 0.0 
80 2 0.4397015911 0.0805708225 0.0961 0.0166666667 0.0879935 0.0366448774 0.0400208279 
81 2 0.580423474 0.19873764 0.1214871025 0.0166666667 0.15538359 -0.0575525325 -0.0449976115 
82 2 0.6414519487 0.214369 0.1970916025 0.0 -0.20554885 0.0 0.0 
83 2 0.531535379 0.2233035025 0.04255969 0.0166666667 -0.097487065 -0.0610059427 0.0266332155 
84 2 0.4287392088 0.0359292025 0.13122144 0.0166666667 -0.0686635398 0.0244707998 -0.0467656284 
85 2 0.4575990002 0.0766459225 0.1327509225 0.0 0.1008702975 0.0 0.0 
86 2 0.6024159769 0.3085247025 0.03771364 0.0166666667 -0.10786839 0.0717082867 -0.0250711122 
87 2 0.4482376955 0.0486423025 0.1356080625 0.0166666667 0.0812175375 -0.0284728826 -0.0475408706 
88 2 0.5627130234 0.00643204 0.29354724 0.0166666667 -0.04345236 -0.0103537755 0.0699460792 
89 2 0.5228621488 0.19766916 0.059049 0.0166666667 0.1080378 -0.0573976132 -0.0313711651 
90 2 0.4594617848 0.0291555625 0.1652829025 0.0166666667 -0.0694184125 0.0220437302 -0.0524853793 
91 2 0.4030477918 0.01132096 0.1511265625 0.0 0.041363 0.0 0.0 
92 2 0.5418277188 0.0580737702 0.21883684 0.0166666667 -0.112732783 0.0311110297 -0.0603927203 
93 2 0.4729920219 0.1554803761 0.05157441 0.0166666667 -0.089547801 0.0509052021 -0.0293184839 
94 2 0.4071083056 0.1655269225 2.1025e-04 0.0 -0.005899325 0.0 0.0 
95 2 0.5203425626 0.20034576 0.0704106225 0.0 0.11877066 0.0 0.0 
96 2 0.5326255408 0.01371241 0.25331089 0.0166666667 -0.05893643 0.015117545 -0.0649757506 
97 2 0.4309604303 0.0031416025 0.18258529 0.0 -0.023950165 0.0 0.0 
98 2 0.5081895627 0.0620259025 0.1795640625 0.0166666667 0.1055349375 0.0321522168 0.0547058898 
99 2 0.5625348226 0.2809 0.01887876 0.0166666667 -0.072822 -0.0684227058 0.0177382637 
100 2 0.4340281779 0.16507969 0.0066341025 0.0166666667 0.033093135 -0.0524531045 -0.0105151498 
101 2 0.5470462953 0.27815076 0.0044422225 0.0166666667 0.03515121 -0.0680870472 -0.008604478 
102 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
103 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
104 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
105 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
106 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
107 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
108 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
109 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
110 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
111 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
112 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
113 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
114 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
115 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
116 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
117 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
118 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
119 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
120 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
121 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
122 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
123 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
124 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
125 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
126 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
127 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
128 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
129 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
130 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
131 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
132 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
133 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
134 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
135 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
136 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
137 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
138 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
139 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
140 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
141 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
142 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
143 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
144 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
145 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
146 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
147 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
148 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
149 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
150 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
151 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
152 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
153 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
154 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
155 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
156 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
157 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
158 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
159 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
160 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
161 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
162 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
163 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
164 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
165 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
166 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
167 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
168 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
169 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
170 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
171 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
172 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
173 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
174 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
175 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
176 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
177 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
178 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
179 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
180 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
181 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
202 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
203 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
204 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
205 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
206 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
208 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
214 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
215 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
216 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
217 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
218 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
219 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
220 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
221 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
222 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
224 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
225 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
226 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
227 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
