# Cluster list (211 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
1 441 26.659873457 253.4123336687 443.5942145168 13.7423045583 -136.4686931482 -10.1476379434 66.5001079778 
2 258 17.4830924366 174.3722897407 125.9207248259 5.3655065801 28.9104305527 2.7389573079 23.274703073 
3 238 16.5804673183 157.7864561303 110.3688508974 6.756589464 -14.1270315969 28.3775475182 -13.0808901818 
4 234 17.86023274 114.5453917594 200.1040329511 4.3384888158 47.8283842056 -2.5651503116 6.2605671648 
5 180 17.3818206868 146.5239155392 149.6363474922 5.967427358 -75.0554394424 15.7405070194 -23.3782592917 
6 67 9.7547270417 22.4172222583 70.6004166286 2.1370607708 -4.832441578 2.418168678 -11.3632110604 
7 47 7.640664434 22.5647099077 35.0898745025 0.7251685831 3.9992374939 1.6971630874 3.4861673789 
8 18 4.1839813741 8.1095515432 9.1445013736 0.2516472222 -0.0739582907 1.0978524074 0.5713243611 
9 16 6.2464714985 6.0896125428 30.4058452012 2.5229484375 6.7757439484 -2.4797341484 -8.427082616 
10 9 3.7692974572 9.6418221988 4.0920922333 0.4736888889 3.7181231485 -1.1588695926 0.1862392222 
11 7 3.4829739462 10.1978058367 1.4982812653 0.4350204082 0.9815038776 -2.0467561224 -0.2132195918 
12 5 3.2695285878 2.4356969464 8.12622424 0.127896 -2.923860416 -0.01219392 0.0615828 
13 4 2.608903303 2.1570395725 4.5494181217 0.09991875 1.7254553868 -0.337269125 -0.5802158625 
14 4 2.1572101147 1.2844092519 3.2692274769 0.09991875 -1.0584961119 -0.2141409375 0.4952821875 
15 4 2.4575895075 4.5696825 1.3368386875 0.133225 1.24736875 -0.6396625 -0.31362625 
16 4 2.1410918294 2.5895242219 1.89483125 0.09991875 1.3324868125 -0.4185500625 -0.33351875 
17 3 2.527764122 0.8592508889 5.1750739009 0.3552666667 -0.7108847433 0.17885 -1.3557876333 
18 3 2.0412332324 3.12463022 0.9235806667 0.1184222222 -1.2670084 0.4974706667 -0.3285 
19 3 2.3773979296 0.8082715822 4.4884826667 0.3552666667 -1.8237114667 -0.5166453333 1.2624133333 
20 3 1.9003980145 1.3855695022 2.1075208889 0.1184222222 0.3136527556 -0.2777731111 -0.4203177778 
21 3 2.2898364813 3.4301926667 1.6947362222 0.1184222222 -1.6364336667 0.1301833333 0.2599611111 
22 3 2.0721152558 3.6437930822 0.5314463289 0.1184222222 -1.1509037156 0.0428591111 0.1271822222 
23 3 2.1794339576 2.4570882222 1.9375774867 0.3552666667 1.4724209667 -0.8390133333 -0.7721696667 
24 3 2.6314456704 3.43395018 3.1352894696 0.3552666667 -3.23684109 -1.098285 1.0536017 
25 3 2.3056611296 3.0717045956 1.8891019822 0.3552666667 2.4019135289 1.044338 0.815118 
26 3 2.1899622075 2.6311848889 2.046327359 0.1184222222 1.4771531533 -0.5502577778 -0.2450902 
27 2 1.3165603708 0.29822521 1.301881 0.133225 -0.6231001 0.1993265 -0.416465 
28 2 1.4594965742 0.189225 1.80768025 0.133225 0.5848575 0.158775 0.4907425 
29 2 1.3312751228 0.07469289 1.5643755625 0.133225 0.341829975 0.0997545 0.45652375 
30 2 1.3890852935 1.05165025 0.7446827025 0.133225 -0.884955225 -0.3743075 0.31497675 
31 2 1.7303865175 2.21861025 0.64240225 0.133225 1.19383425 0.5436675 0.2925475 
32 2 1.5802313913 2.35469025 0.009216 0.133225 0.147312 0.5600925 0.03504 
33 2 1.5737641097 1.7239033506 0.6196051225 0.133225 1.0335082713 -0.479235875 -0.28730975 
34 2 1.391721955 1.121481 0.815409 0.0 -0.956277 0.0 0.0 
35 2 1.2976926023 0.90725625 0.64352484 0.133225 -0.7640955 0.3476625 -0.292803 
36 2 1.6170422041 0.5929 1.88870049 0.133225 1.058211 -0.28105 -0.5016195 
37 2 1.4974096976 0.5461357801 1.5628750225 0.133225 -0.9238733515 -0.26973865 0.45630475 
38 2 1.7005040878 0.0178089025 2.74068025 0.133225 0.220926475 0.04870925 0.6042575 
39 2 1.413389756 0.4955456025 1.3689 0.133225 -0.8236215 -0.25694175 0.42705 
40 2 1.5356175468 0.470596 1.75430025 0.133225 -0.908607 0.25039 -0.4834425 
41 2 1.4946015824 0.68641225 1.41419664 0.133225 -0.9852522 -0.3024025 0.434058 
42 2 1.4540379122 1.734489 0.24651225 0.133225 0.6538905 0.480705 0.1812225 
43 2 1.5142279386 0.06682225 2.226064 0.0 0.385682 0.0 0.0 
44 2 1.259852163 1.06399225 0.5232352225 0.0 -0.746135525 0.0 0.0 
45 2 1.2072296633 1.34444025 0.11296321 0.0 -0.38970795 0.0 0.0 
46 2 1.4437775106 1.95021225 0.00105625 0.133225 0.04538625 -0.5097225 -0.0118625 
47 2 1.5452395445 0.76125625 1.493284 0.133225 1.066195 -0.3184625 -0.44603 
48 2 1.5532017979 0.5210674225 1.7581434025 0.133225 0.9571370075 -0.26347525 -0.48397175 
49 2 1.5162523702 4.84e-04 2.16531225 0.133225 -0.032373 0.00803 -0.5370975 
50 2 1.5528613106 0.03115225 2.247001 0.133225 -0.2645735 -0.0644225 0.547135 
51 2 1.3753069521 0.62710561 1.1311386025 0.133225 0.842225245 -0.2890435 -0.38819575 
52 2 1.5683849504 1.0638891025 1.39594225 0.0 -1.218658175 0.0 0.0 
53 2 1.2844693287 1.1184754564 0.398161 0.133225 -0.66733298 -0.3860167 0.230315 
54 2 1.301772024 1.119364 0.5752464025 0.0 -0.8024401 0.0 0.0 
55 2 1.6937345497 0.0280060225 2.7075057025 0.133225 0.2753660575 0.06108275 0.60058925 
56 2 1.3288964745 1.311025 0.32171584 0.133225 0.649444 0.417925 0.207028 
57 2 1.4455230239 2.00930625 0.0802305625 0.0 -0.401506875 0.0 0.0 
58 2 1.3788348741 0.08964036 1.67832025 0.133225 0.3878727 -0.109281 -0.4728575 
59 2 1.5564676354 2.20671025 0.08265625 0.133225 0.42708125 -0.5422075 -0.1049375 
60 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
61 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
62 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
63 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
64 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
65 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
66 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
67 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
68 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
69 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
70 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
71 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
72 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
73 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
74 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
75 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
76 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
77 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
78 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
79 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
80 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
81 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
82 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
83 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
84 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
85 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
86 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
87 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
88 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
89 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
90 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
91 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
92 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
93 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
94 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
95 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
96 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
97 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
98 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
99 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
100 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
101 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
