150 0.00044 0.00025 0.00017 0.00020 0.626 0.542 0.000
200 0.00039 0.00022 0.00011 0.00016 0.527 0.444 0.000
210 0.00047 0.00014 0.00008 0.00007 0.716 0.150 0.000
220 0.00044 0.00016 0.00022 0.00017 0.562 0.285 0.000
230 0.00094 0.00082 0.00031 0.00016 1.425 1.194 0.000
240 0.00072 0.00018 0.00028 0.00020 1.228 0.294 0.000
250 0.00092 0.00071 0.00058 0.00044 1.107 0.787 0.000
260 0.00047 0.00007 0.00036 0.00011 0.691 0.058 0.000
270 0.00117 0.00034 0.00061 0.00017 1.812 0.628 0.000
280 0.00175 0.00071 0.00092 0.00030 1.738 0.264 0.000
290 0.00158 0.00021 0.00114 0.00034 1.722 0.253 0.000
300 0.00239 0.00058 0.00131 0.00017 2.221 0.582 0.000
310 0.00275 0.00141 0.00192 0.00162 2.544 0.539 0.000
320 0.00706 0.00353 0.00303 0.00130 3.976 1.102 0.000
330 0.00842 0.00412 0.00492 0.00198 4.756 1.363 0.000
340 0.00969 0.00537 0.00519 0.00240 4.093 0.927 0.000
350 0.01833 0.01137 0.00989 0.00432 6.245 1.875 0.000
360 0.04250 0.01537 0.01472 0.00862 11.966 2.291 0.000
370 0.05756 0.02356 0.01972 0.00469 12.802 3.808 0.000
380 0.07808 0.06932 0.02844 0.01558 14.906 9.283 0.000
390 0.17856 0.10770 0.02825 0.01349 21.005 5.623 0.000
400 0.39475 0.05399 0.00619 0.00256 31.775 0.865 0.000
410 0.50350 0.05525 0.00553 0.00752 30.778 0.890 0.000
420 0.62931 0.05163 0.00172 0.00083 31.581 0.566 0.000
430 0.69703 0.04117 0.00086 0.00044 31.573 0.312 0.000
440 0.78172 0.02538 0.00069 0.00053 31.568 0.241 0.000
450 0.80861 0.02447 0.00042 0.00025 31.856 0.309 0.000
460 0.87875 0.00905 0.00011 0.00010 31.630 0.216 0.000
470 0.89389 0.01762 0.00014 0.00022 31.826 0.115 0.000
480 0.92089 0.01137 0.00008 0.00017 31.693 0.089 0.000
490 0.93758 0.01088 0.00000 0.00000 31.760 0.051 0.000
500 0.94242 0.00433 0.00000 0.00000 31.714 0.050 0.000
510 0.95172 0.00394 0.00000 0.00000 31.692 0.066 0.000
530 0.96492 0.00409 0.00000 0.00000 31.713 0.059 0.000
550 0.97419 0.00313 0.00000 0.00000 31.727 0.051 0.000
570 0.98222 0.00119 0.00000 0.00000 31.715 0.014 0.000
590 0.98378 0.00237 0.00000 0.00000 31.720 0.016 0.000
