# Cluster list (2159 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
45 18 1.8995056186 1.0624567426 1.1971593557 1.3485054967 0.2564261412 -1.052701453 -0.0695204166 
46 18 1.9521398076 1.4958416095 0.8650737365 1.4499344822 0.1046068147 0.9432953365 -0.3065521796 
47 17 2.053911833 1.0937064656 2.1555092655 0.9693380866 -0.9105906425 -0.5740809676 0.5466823061 
48 17 1.8792409487 0.6851772357 0.2611483442 2.5852209636 0.1243807429 0.4722159438 0.2008348422 
49 16 2.0700021082 1.0155314148 2.2110735618 1.0583037513 -0.9395943429 0.4678065263 -1.0954367038 
50 16 1.5017277713 0.5944893597 0.7970367573 0.8636601822 0.2755644373 0.1402214514 -0.2808589627 
51 16 2.2904471934 0.5661006173 3.2410780473 1.4389696813 -0.5119091708 0.0118166631 -1.3529679496 
52 16 1.9132288642 0.8831537298 2.0237589059 0.7535320511 0.335759486 -0.1981041589 0.4319846482 
53 15 1.9144786393 1.9760625993 0.772384394 0.9167814669 0.5356256266 -0.6443404161 -0.4016255161 
54 15 2.0125781046 1.6032111332 1.6724386276 0.7748208664 -1.3921496434 0.6144133372 -0.6911642808 
55 15 1.8250231496 0.9902473665 1.7379317104 0.6025304198 -0.8543457365 0.2163673635 -0.7250642555 
56 15 1.6731871184 0.46270422 1.3330303184 1.0038205949 -0.4175637693 0.2673922327 -0.2096358035 
57 15 1.67965464 1.3780013131 0.8777027836 0.5655356132 -0.09517296 -0.4097901495 -0.2252164896 
58 15 1.6560913723 0.9597299884 1.1185054149 0.66440323 -0.1526658077 -0.4628352916 0.3395337151 
59 14 1.7491066588 0.3774852257 2.3301342621 0.351754616 0.3848360269 0.0770025464 0.272680663 
60 14 1.9482611709 1.5428008521 0.6748080823 1.5781126557 -0.5322531497 -1.0439554648 0.6969946562 
61 14 1.660242053 1.2936363129 0.8612100191 0.6015573424 0.0043990219 -0.0693266586 0.053593727 
62 14 1.9353668352 1.0866336907 2.1198251268 0.5391859694 0.4913185275 -0.3280972405 0.2865002375 
63 14 1.6482444517 0.6932433473 1.0999410594 0.923525366 -0.403265574 0.3296312535 -0.4390109874 
64 13 1.8401332115 1.0930437089 1.7483351975 0.5447113298 -1.1733303593 0.2770119045 -0.2687544786 
65 13 1.5391042814 0.7506326844 0.717572891 0.9006364136 -0.4931384827 -0.2789248019 0.1277025481 
66 13 2.0979216236 0.7372819222 0.8037104914 2.8602827252 0.5338830703 0.5807097402 1.2474412583 
67 13 1.640831681 1.225328804 0.8481428376 0.6188569638 0.7472999211 -0.0340121835 0.1810424061 
68 13 1.7955716017 1.3227269807 1.5853090741 0.3160413219 -0.7493970571 0.2238673879 -0.4128789015 
69 13 1.9699684794 1.8712825144 1.6700373936 0.3394559018 -1.4667333882 0.0758412876 -0.1232419627 
70 12 1.8647167898 2.2197421302 0.4792174689 0.7782091069 -0.1884251162 0.6987871423 0.032368685 
71 12 1.5572957717 0.8582109228 0.9184455975 0.6485136002 -0.4260853502 -0.0949116987 -0.4507304824 
72 12 1.53499485 1.3264561435 0.3888957472 0.6408572989 -0.3111197149 0.0054768506 -0.1305962972 
73 12 1.7525558731 0.4162978183 1.1553397331 1.4998145369 0.0473978317 -0.5716749633 -0.1639974225 
74 12 1.5022435163 0.9116729491 0.3658788185 0.9791838147 0.179768446 -0.5453593068 -0.3628566121 
75 12 1.4498216379 1.2406048188 0.321663435 0.5397145281 0.0320622468 0.1402428889 -0.2783575817 
76 12 2.1436194016 0.6628739824 3.4943716491 0.4378585072 -1.2491044322 -0.3259129444 0.9720516431 
77 12 1.549404874 1.1464272197 0.6624992723 0.5917289714 -0.5666956141 -0.0280358928 0.0831919051 
78 11 1.6347519006 0.3510756641 0.2224328336 2.0989052789 -0.0325883203 0.4700461666 0.0967468554 
79 11 1.501193758 1.107893053 0.6787487655 0.4669408805 0.0188715291 0.4577936455 0.2697031636 
80 11 1.7426684688 0.4143768041 1.9416771682 0.68083942 0.3088616033 -0.144492683 0.8080177712 
81 11 1.6020009066 0.6245620273 0.0727980704 1.8690468069 -0.0187636881 0.4367639834 -0.1543606168 
82 11 1.37503565 0.1426921712 0.9815982587 0.766432609 -0.1430367373 -0.0343126073 -0.3230003467 
83 11 1.6403182516 0.3068361893 1.339449519 1.0443582583 0.1896841487 0.0591130611 0.8791581716 
84 11 1.2426456391 0.3805196856 0.5434462127 0.620202286 0.1283631364 -0.1070209719 0.0337949145 
85 11 1.8671041271 1.9637843511 0.6945103699 0.8277831003 0.818595385 -1.0051143264 -0.5827752097 
86 11 1.8793992333 0.7704544645 0.9753530543 1.7863339594 -0.4206332267 0.3646779991 0.6773846204 
87 11 2.0669339937 0.8901058225 0.3401385457 3.0419717661 -0.2617386383 -1.0310210888 0.2323261392 
88 11 1.5045162305 0.6977098572 0.8867402402 0.6791189906 0.4692770434 0.3265653671 0.5430453113 
89 11 1.4819000998 0.4725678955 1.0103690875 0.7130909226 0.2030091241 0.1502146635 -0.5828278122 
90 11 1.2052350029 0.4810926835 0.4473075751 0.5241911536 -0.0718839085 -0.1144971388 0.3257782155 
91 11 1.6510558942 1.6746441663 0.7376426582 0.3136987414 0.9007035864 0.3733945036 0.0706766632 
92 10 1.2679916105 0.5497999549 0.3898893729 0.6681133964 -0.1709484541 0.1241736084 -0.3132516496 
93 10 1.666438272 1.0453519639 0.5811660277 1.1504985229 -0.1043138624 0.8373668218 -0.5155651806 
94 10 1.5757801966 1.5174441421 0.4270976561 0.5385414296 -0.3377622509 -0.7012257317 0.0750012406 
95 10 1.7628302586 0.4549016521 0.2448099744 2.4078588941 -0.2602353632 -0.6840393221 0.4400656062 
96 10 1.7649585452 1.2520314636 0.7420337184 1.1210134842 -0.5854784414 -1.0818076587 0.5439718188 
97 10 1.4431449159 0.3608241129 0.7495731116 0.9722700239 -0.2020984008 0.1940159343 -0.3427246411 
98 10 1.663247033 1.6476850981 0.3653098561 0.7533957385 0.27505523 0.0988828915 0.2731509504 
99 10 1.4146854055 0.2653904037 1.012373164 0.7235712289 0.1527882945 0.1792531462 0.456517232 
100 10 1.5746592221 1.0328427563 1.0698471564 0.376861753 0.1682700883 -0.2923177603 -0.2287817038 
101 10 1.5420179178 0.6414208404 0.4897096916 1.2466887269 0.0546963692 0.4298915306 -0.3837864632 
102 10 1.4022013955 1.2777327245 0.4111248641 0.2773111649 -0.1598936465 0.0012163055 -0.1536902677 
103 10 1.4401680651 1.039938278 0.4605699289 0.573575849 -0.151682467 0.3618524688 -0.34927941 
104 10 1.2583953903 0.4793556731 0.6781756623 0.4260276229 -0.2657453709 0.1301528364 -0.3039303191 
105 10 1.390618999 1.0835142109 0.22973138 0.6205756096 0.0819255415 0.1613098378 -0.1524118335 
106 9 1.4956139068 0.6105124358 0.9756587289 0.6506897934 0.6900591907 -0.3251881913 -0.3729571665 
107 9 1.778587862 1.2624782083 0.7319876973 1.1689088773 -0.7899452471 0.9871812776 -0.5233789827 
108 9 1.3555697943 0.7080649744 0.8221137267 0.3073907662 -0.6327933898 0.1195980512 -0.3236218626 
109 9 1.730698521 2.5213953274 0.2841498187 0.1897722244 -0.5300018413 0.0882016055 -0.0786812616 
110 9 1.6008917493 0.4002858328 0.6942860825 1.4682824778 0.3035127721 -0.3478104867 -0.8472081811 
111 9 1.5182275281 0.6405730995 0.4238169653 1.2406247624 -0.0788670688 -0.3830009257 0.0559175976 
112 9 1.3065887873 0.250970104 1.0578714808 0.3983326745 0.0228411997 0.2340891098 -0.0422848254 
113 9 1.4393190905 0.2618572392 1.4734582774 0.3363239277 0.4369550016 0.0838047962 0.1550814761 
114 9 1.9304717947 1.7478349225 0.8713860466 1.1075003812 -0.3568659052 -1.3057009276 0.3830783013 
115 9 1.6202444202 0.9190293062 1.2916198373 0.4145428378 0.5047072595 0.0250622748 -0.5563347896 
116 9 1.3653958211 0.5307289884 0.5928710133 0.7407057467 -0.0106235226 0.316334617 -0.37580226 
117 9 1.5426336768 1.6466868533 0.5248025155 0.2082292921 -0.4488743792 -0.3128042326 0.2084473508 
118 9 1.1835681179 0.30977156 0.845761636 0.2453002936 0.1551079783 0.005447553 -0.2475345799 
119 9 1.1778441063 0.2941718263 0.5829315862 0.5102133262 0.3060306346 -0.2174790844 -0.2959443972 
120 8 1.1051037547 0.3999740787 0.4823730075 0.3389072223 0.1287344001 -0.2800593524 -0.1635444263 
121 8 1.3470946005 0.3574293819 0.7420225561 0.7152119248 -0.3880531241 0.4096569603 -0.4366116955 
122 8 1.377770869 1.0340870619 0.4603937636 0.403771742 0.3596817597 0.2401547752 -0.1332448363 
123 8 1.4305996325 0.5187413475 0.9228855261 0.6049884348 -0.2959948338 -0.0507786063 0.114111767 
124 8 1.3798335489 0.6735936534 0.4615060048 0.7688409644 0.414361263 -0.45394905 -0.4941079369 
125 8 1.1474230598 0.710870275 0.3503225084 0.2553868948 -0.2247798737 -0.3569718311 0.0844442918 
126 8 1.1674380527 0.4867098844 0.4340732486 0.4421284738 0.0949495971 0.0910792847 0.0856598958 
127 8 1.2526487962 0.3081962923 0.6371539769 0.6237787373 0.0325908403 -0.1796276223 -0.0884976166 
128 8 1.4566763302 0.5495662469 1.037555275 0.534784409 -0.374113195 -0.229435839 0.6298086619 
129 8 1.2063661235 0.8588711381 0.1469986836 0.4494494021 0.0854162399 0.2930306899 0.1974198322 
130 8 1.6073857053 1.6248767057 0.1203737175 0.8384383825 -0.2616187427 0.7201774969 -0.2792415788 
131 8 1.1587461449 0.4453373736 0.2633875236 0.6339677311 -0.0342734814 0.2429318771 -0.0800264359 
132 8 1.4338788185 0.955464625 0.8220219017 0.2785219394 -0.406065466 0.2698187588 -0.149117299 
133 8 1.3775183084 0.24766441 0.59032645 1.05956583 0.3266888412 0.2237906312 0.4831429163 
134 8 1.052944076 0.4292393067 0.3999963961 0.2794555244 0.238792597 -0.0984043292 -0.2138370178 
135 8 1.2756114397 0.2695203375 1.190689845 0.1669743625 -0.3472517654 0.0580389862 0.0364726469 
136 8 1.2494745981 0.5254290882 0.8226141362 0.2131435469 0.3873899614 -0.2784272762 -0.1368322683 
137 8 1.1273275909 0.6869510748 0.409177679 0.1747387434 -0.0491023843 -0.0490020964 0.1506357116 
138 8 1.118269625 0.4088652648 0.4434198119 0.3982418775 0.0060074797 0.1415685706 0.0736628687 
139 8 1.2518768173 0.8354948486 0.1538288286 0.5778718886 -0.2456262499 -0.1407965289 0.1658122261 
140 7 1.1238953166 0.586149655 0.4604473278 0.2165437 0.3904118459 0.0671147993 0.0090415971 
141 7 1.2839956891 0.1630309445 1.2949814882 0.1906324971 -0.0043131346 -0.0138075617 0.42283361 
142 7 1.2111890304 0.5469218698 0.6866333193 0.2334236784 -0.2852914913 0.0477555398 -0.117063581 
143 7 1.2001341676 0.7366667306 0.2516600227 0.4519952669 -0.0057047502 0.2946455961 0.0752639922 
144 7 1.4854404024 0.0705779282 1.4773506132 0.6586046478 -0.2538051433 0.0982369288 -0.3289366169 
145 7 1.1472084035 0.4167144727 0.3901862992 0.5091863491 -0.243981051 0.2786856418 -0.2340395287 
146 7 1.2501269001 0.1481236563 0.2261536142 1.1885399959 -0.0578039077 0.0444289143 0.2821849347 
147 7 1.0143492778 0.0903591195 0.3669271355 0.5716182024 -0.0621823674 -0.0413911318 0.124623933 
148 7 1.0700516419 0.1207692514 0.5173788257 0.5068624392 -0.0092730129 -0.0273724457 0.2948633643 
149 7 1.2047487515 0.7972496346 0.4390797224 0.2150901971 -0.1384242628 -0.0894169124 0.1230857843 
150 7 1.3432846912 1.0309827339 0.6872804123 0.0861506155 0.4403326362 -0.1198903678 0.0155217219 
151 7 1.3385199562 0.2207498514 0.4644160478 1.1064697739 0.1457004271 0.1514914086 0.3630303569 
152 7 1.1881964485 0.4863243767 0.7447566339 0.1807297897 0.4090787697 -0.1672199771 -0.1568415678 
153 7 1.4850446008 0.1476775224 0.1530062253 1.9046737187 -0.0188373418 -0.0227424156 -0.3253415391 
154 7 1.1640081303 0.3555356535 0.5866318829 0.412747391 0.21804176 -0.2206872602 -0.2722463357 
155 6 1.2450233695 0.2859930122 0.2854222584 0.97866792 -0.0762499554 0.20667081 -0.4117841998 
156 6 0.8936989402 0.5006160921 0.1112686181 0.1868130856 0.0938509137 -0.1710176204 -0.0279174711 
157 6 1.1107836394 0.9131341022 0.1976644822 0.1230417092 -0.1098886844 0.0971080433 0.01818296 
158 6 1.2702080443 0.4453361945 1.0611620047 0.1069302767 0.4720717446 0.0309313215 -0.0269660917 
159 6 1.2732869869 0.2587426637 1.2673271358 0.0951899514 0.0565913828 0.0118670964 0.2626254058 
160 6 1.2800931408 0.2405642256 0.9825149789 0.4155592447 -0.2060787628 -0.2683270839 0.2188894178 
161 6 1.2477718199 0.70690718 0.3989979522 0.4510293822 0.1694259017 -0.2220805633 -0.0971132589 
162 6 1.5250291265 0.1234641856 0.1376702014 2.0645794498 -0.0287193878 -0.3466408965 0.4048503462 
163 6 0.8763536004 0.2989186193 0.1825826514 0.2864943622 -0.0303232741 -0.0285345016 0.0528516022 
164 6 1.0274431401 0.2666990381 0.2410621633 0.5478782047 -0.055926535 -0.2075542869 0.3165972767 
165 6 1.3918899362 0.8317992522 0.1740873756 0.9314709667 0.3121044939 -0.6793977217 -0.36291062 
166 6 1.1633414644 0.1924031158 0.3634550314 0.7975052156 -0.1708920242 -0.2136961383 0.4932236344 
167 6 1.4419528723 0.3540553847 0.10291729 1.6222554114 -0.0822654631 -0.6904905219 0.2345902881 
168 6 1.04732636 0.5008466381 0.4021680408 0.1938778256 -0.1810657476 -0.0262184544 0.0279434277 
169 6 1.5766437098 0.1518336567 1.3122239122 1.0217478189 -0.1240337933 -0.0747174317 -1.0209503522 
170 6 1.3240645787 0.2161204947 1.3045085205 0.2325179933 0.3791288939 -0.1937546783 -0.4386586237 
171 6 1.0544541791 0.6545906222 0.3448193356 0.1124636581 0.2243738844 -0.1853416556 -0.1735181211 
172 6 1.177487066 0.2511760333 1.0020771785 0.1332225789 -0.0629632755 -0.0577030571 0.0052366539 
173 6 1.2066956945 0.4827704482 0.4698097833 0.5035342675 -0.3276808523 -0.3257695815 0.090976676 
174 6 1.2767964577 0.2850807287 0.3192200633 1.0259084022 0.163716827 0.2679294588 0.558611925 
175 6 1.1275297963 0.2081058105 0.1811228056 0.8820948256 0.1511364687 0.1429474625 0.1318834172 
176 6 0.945922846 0.5116219691 0.2468925292 0.1362555322 -0.2916767121 -0.0158390748 0.0071156633 
177 6 1.0056425621 0.2336971367 0.4207388747 0.3568809514 0.0173782767 0.0146927083 -0.0450818947 
178 6 0.9711057057 0.1285944758 0.3131668433 0.5012849725 0.0393659617 -0.1548560558 0.1915440267 
179 6 1.2083796647 0.7231394089 0.3010052603 0.4360367447 0.3742044689 0.4066537878 0.3257987824 
180 6 1.3964365196 0.1971922622 0.3295236189 1.4233190722 0.0424212544 -0.2554964139 0.4763614722 
181 6 1.0266257202 0.4248599392 0.1355791289 0.4935213014 0.06233948 0.3289310025 -0.0412484589 
182 6 1.0679976222 0.5882119089 0.4100589267 0.1423480856 0.37073106 0.0561440856 -0.018478995 
183 6 1.1616467433 0.5454215325 0.7242666722 0.0797349514 0.3298276933 0.1559954392 0.0145830356 
184 6 1.3859080052 0.0426049633 0.1689213933 1.7092146422 -0.012020615 0.2136304067 0.1813141783 
185 6 1.2146685261 0.3170720814 1.0071377614 0.1512097856 0.4831255147 0.0560904022 0.0860881989 
186 6 1.094644526 0.11675855 0.1666241458 0.9148639425 0.02913023 0.1030557733 -0.0790220642 
187 6 1.1453315613 0.23032356 0.4674924214 0.6139684039 0.04080809 0.00528594 0.4693740066 
188 6 1.0943910945 0.3156377411 0.58133011 0.3007240167 0.1998389111 -0.096124407 -0.0567159517 
189 6 0.9484851769 0.2487380938 0.2132552556 0.4376307814 0.0354639365 -0.0805007103 -0.2028933739 
190 6 0.9827241867 0.2761747926 0.2841415891 0.4054304454 -0.0998940799 0.204798023 -0.0652239421 
191 6 1.317083447 0.4112779204 0.9210732614 0.4023576247 -0.4206877456 -0.0621347908 -0.1337658631 
192 6 1.1502781242 0.2795754225 0.2490883814 0.7944759592 -0.0337157392 0.1430939092 0.3001219875 
193 6 0.8912146563 0.4717295722 0.2273026092 0.0952313822 -0.0540416767 0.1261669544 0.03844953 
194 6 1.0547036564 0.0957241947 0.0898163027 0.9268593056 0.0016283623 -0.0978921312 -0.036288886 
195 6 1.2380864746 0.6945025356 0.2704839982 0.5678715847 -0.2868426753 -0.3971256722 0.2498973666 
196 6 1.1294522778 0.2973327967 0.6711688922 0.3071607589 -0.3107193967 -0.1994487983 0.3536596606 
197 6 1.174769369 0.4901040721 0.5766956825 0.3132833158 0.0399751933 -0.2339973836 -0.1458768842 
198 6 1.3629943974 1.3918038725 0.0380184514 0.4279314033 0.1188805608 -0.499292085 0.0272976517 
199 5 1.0472821254 0.0960075256 0.223640727 0.7771515976 0.0597338997 0.0512844916 0.3030292936 
200 5 1.158950718 0.273948964 0.2144984372 0.8547193656 -0.2379272006 0.32527683 -0.3237030087 
201 5 0.9715865801 0.5878175801 0.0951489344 0.261013968 -0.0326965685 -0.3527716172 0.020300012 
202 5 1.2520497134 0.0726958656 1.0085790216 0.4863535976 0.2275001655 0.1078406857 0.5708060836 
203 5 1.2299762385 0.3763268024 0.8493914664 0.2871232784 0.3785044604 -0.2113683776 -0.4183757776 
204 5 1.0635734925 0.09797938 0.3209706416 0.7122385524 -0.00733456 -0.1136810016 0.1061837588 
205 5 1.0641392864 0.1457059619 0.7957396385 0.1909468205 0.2716808882 9.77275912e-04 -0.1194538147 
206 5 0.9327850629 0.1042263536 0.2644200544 0.5014415656 0.0514501732 0.0836699524 -0.2120875832 
207 5 0.7665778756 0.3571254114 0.0872286184 0.1432876096 0.0323193895 0.0488681 0.0890477628 
208 5 0.9377484319 0.2889459656 0.1614793144 0.4289468416 0.1377509378 -0.1215572136 -0.1444604288 
209 5 0.8894460876 0.1377491104 0.5619027424 0.0914624899 -0.1288037896 -0.0231623359 0.0975125921 
210 5 1.0004631314 0.4366807918 0.412196207 0.1520494784 -0.272385107 -0.213756409 0.1895775699 
211 5 0.9829951064 0.7647431936 0.0743196056 0.12721658 -0.0735634216 -0.036848772 -0.003211544 
212 5 0.8388696533 0.3370006024 0.2227038344 0.1439978584 0.1000389044 0.1010815876 0.0299851916 
213 5 1.3870757617 0.3352113096 1.4801651934 0.1086026656 0.6425435284 -0.1707540584 -0.3757984866 
214 5 0.9859585954 0.6102841736 0.1014225144 0.2604076639 -0.2232055668 -0.0527984366 0.0028268128 
215 5 1.0927034866 0.4410707976 0.476977244 0.275952868 -0.402848402 0.291618042 -0.21356237 
216 5 0.9965178112 0.5646822716 0.3374400419 0.0909254346 0.2118476982 0.0248863173 0.1457727015 
217 5 1.0363181862 0.4625264111 0.3026709336 0.3087580384 0.0611057617 0.0733684706 -0.2591969952 
218 5 1.12732368 0.3002756166 0.0777949256 0.8927881373 -0.0253362496 -0.4457497378 0.1591958919 
219 5 0.8126250127 0.035118428 0.5005588736 0.1246821096 -0.070911938 -0.049472834 0.0019532896 
220 5 1.1008262606 0.3550756984 0.38706216 0.4696805976 -0.159250148 0.1440593892 -0.309580336 
221 5 0.8387901339 0.2006821616 0.4386868231 0.0641999041 0.1554567243 0.0169206682 0.0542811075 
222 5 0.9283588841 0.1572146216 0.4864299416 0.2182056544 0.1289850444 0.0727263328 0.2775149472 
223 5 0.7731484837 0.1193081275 0.1936199584 0.284830492 0.045809428 -0.0288183382 -0.092945638 
224 5 1.2244768449 0.0532699544 0.7542181552 0.691855434 0.1730643003 -0.1029512713 -0.3449118233 
225 5 0.8393842748 0.1908415216 0.0745472576 0.4391771816 0.1154159636 -0.0488073664 -0.0170840404 
226 5 0.8890289264 0.3013081064 0.41799414 0.0710701856 -0.024546694 0.0889305488 -0.007429538 
227 5 1.0343354032 0.3289160904 0.1504325816 0.5905010543 0.1220628548 0.3240240582 0.2437545008 
228 5 1.1626459774 0.5473851841 0.6461504462 0.1582100384 -0.5022251711 -0.0271878187 -0.064306987 
229 5 1.1752844788 0.2142545944 0.9086149424 0.2584240692 0.1595201079 0.1498260011 0.3308807237 
230 5 1.1322944306 0.2232269 0.89866802 0.1601957576 0.33412497 0.169750228 0.271482234 
231 5 1.3276838687 0.068066056 0.6479484216 1.0467299776 -0.142826206 0.113419494 -0.6832115616 
232 5 0.9789074719 0.128473676 0.7301911012 0.0995950614 -0.2500338858 -0.0697918958 0.0239349819 
233 5 0.8260580148 0.3325910253 0.195557912 0.1542229064 -0.1815112394 -0.0881678063 0.02376359 
234 5 1.1921087964 0.6518941744 0.4341824296 0.3350467784 0.1483411832 -0.3719334404 -0.2923122612 
235 5 1.1210914892 0.4420984544 0.0935055704 0.7212421024 -0.0820057744 0.4598438064 -0.0509048104 
236 5 0.8251736016 0.0868518104 0.1470828904 0.446976772 0.0505135424 -0.080678434 -0.095124574 
237 5 1.0103064006 0.3580426456 0.1425054056 0.520170972 -0.1968334596 -0.2413759666 0.1028090184 
238 5 0.9740271807 0.384939068 0.3243352984 0.2394545824 0.1028844 0.297666036 0.1296779544 
239 5 0.9525864139 0.1996262136 0.309383472 0.3984111904 0.117976958 0.0453182128 0.097521186 
240 5 1.0368237577 0.3471683976 0.1051421976 0.6226929093 -0.0562898116 0.2880011493 -0.0877835621 
241 5 1.0066342829 0.0444516176 0.333271732 0.6355892299 -0.067069504 0.0526864539 -0.1440756628 
242 5 1.0416999004 0.1242853 0.34469918 0.6161542024 0.044037824 -0.199548304 -0.22968452 
243 5 1.1905878907 0.3882557776 0.7271478536 0.3020958944 0.3441173096 -0.1614124088 0.0270829072 
244 5 0.9684762424 0.2249526736 0.3110572104 0.401936348 0.0924974849 -0.218614076 -0.2911702504 
245 5 1.062169694 0.5498854036 0.0643925976 0.5139264576 -0.1330425714 -0.4301504036 0.1569017144 
246 5 1.2077818725 1.0404817155 0.081372588 0.336882748 -0.0961802942 -0.4058991172 0.087968458 
247 5 1.2259628363 0.2373797696 0.8185380448 0.4470670616 -0.2735573865 -0.2620418616 0.5585242123 
248 5 1.0033668495 0.4076656154 0.3633252856 0.2357541336 -0.0859659584 -0.1286390474 0.0473412044 
249 5 0.9444021262 0.3629970433 0.3674195624 0.1614787704 0.1722767326 -0.0455350577 0.1262340876 
250 5 1.1837161427 0.2879536544 0.8021176904 0.3111125616 0.4072768144 -0.0471910708 -0.3054221728 
251 5 1.0393807387 0.787556056 0.1872154536 0.1055408104 0.030291344 0.13708883 -0.0782874932 
