# Cluster list (1557 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
23 23 2.1924818823 0.6146822414 1.3554442454 2.8368503172 -0.3414827859 -0.4491040876 1.578056694 
24 19 2.170374966 0.5642780583 2.3924172221 1.7538322126 0.642837708 0.182341977 1.2694978188 
25 18 2.9517985738 0.6904675698 1.6549689753 6.367678275 0.7951547886 -1.2636292553 -2.8293860341 
26 18 2.2619058501 1.6196743163 2.3970627167 1.0994810417 1.5574226502 -0.1854258028 -0.283983255 
27 17 1.8822729504 1.436348239 0.7589259225 1.3476772983 -0.3176690663 0.3701240502 -0.4449636627 
28 17 1.6723786706 1.1519507013 0.7698793978 0.8750203187 -0.5175536385 0.0237982153 -0.2633882299 
29 16 1.6866185897 0.2134761561 0.9965390662 1.6346670448 -0.038878097 0.048115128 -0.1009110526 
30 15 1.9114313828 2.239977514 0.6211423633 0.7924500538 -0.110099046 0.7281501456 -0.3388983086 
31 15 1.8464865549 1.1891788303 0.8322178953 1.3881158717 0.3001135 -0.4651966705 -0.2717853897 
32 14 1.8626600583 0.4630414834 2.0783388896 0.9281221196 -0.1942768816 -0.2248062318 -0.5524565494 
33 13 1.7021552993 0.997102747 0.5770369603 1.3231929555 0.2932394638 -0.798940773 0.0751061285 
34 13 1.4183037285 0.3343577083 0.9037482283 0.7734795298 -0.0112368902 -0.017678089 0.0689362109 
35 13 1.7345542549 0.8851468859 0.8504861359 1.2730454415 0.3579419135 0.4891166774 0.1575012502 
36 13 1.9013684736 1.2730513756 1.3669867742 0.9751639225 0.9387874449 0.3148682304 -0.2645830431 
37 13 1.6444260841 0.7298301892 1.602364216 0.3719427407 0.3305355817 0.1315223976 0.5177494248 
38 13 2.0939856853 3.2640984502 0.6259180331 0.494759567 1.1468252967 -0.3119860121 -0.2972088747 
39 12 1.4778686153 0.5109486717 0.8120328991 0.8611140733 -0.0278813533 0.059493875 0.4678837383 
40 12 1.4243957676 0.9189838691 0.7361576001 0.3737618335 -0.4177547133 0.2280358377 -0.021323232 
41 11 1.4221478779 0.1970518535 0.6008584111 1.224594322 0.2021635416 -0.1240560941 -0.3521632274 
42 11 1.5126824519 1.1643182096 0.3358909607 0.7879990299 0.4834423765 0.190860304 0.1571378931 
43 11 1.661142637 1.8404195155 0.6171434296 0.3018319154 -0.3728463042 0.1754919409 0.2133784733 
44 11 1.6493194234 0.6037413589 0.4456647772 1.6708484241 -0.1867442829 -0.0625430668 -0.3662542858 
45 11 1.820649364 0.9847756177 0.2495357126 2.0804527765 -0.2252712829 -0.7260868071 -0.2897815494 
46 10 1.0841180808 0.2833770996 0.5450785854 0.3468563281 0.1008115195 0.1260508264 -0.0204225357 
47 10 1.2944516468 0.3847507346 0.7258569749 0.5649973565 -0.3393735251 0.0037841593 0.0102736185 
48 10 1.3224984817 0.6848408669 0.167086078 0.8970752893 -0.05791078 0.0470125002 0.0249392537 
49 10 1.4044498952 0.5751974361 0.5698390984 0.8274429736 -0.3352118952 0.0984206416 0.0594254018 
50 10 1.9074925613 1.0992400644 0.8653177649 1.6739700421 -0.3491026424 1.1444179578 -0.3275309583 
51 10 1.5390466553 0.2113299888 1.6561238351 0.5012107831 0.0414854263 -0.0127897266 0.7198619675 
52 10 1.4723207621 0.6639345801 0.99578943 0.5080044165 -0.1807686343 -0.0388569218 -0.3479102252 
53 10 1.8198795534 1.5091050916 0.8305025624 0.9723539349 -0.4601856093 -1.0226448842 0.1466331466 
54 10 1.6138003255 0.3164269276 0.2548299636 2.0330945995 0.0780209156 0.4418847226 -0.0400533785 
55 9 1.230766317 0.3325040802 0.797752758 0.3845288889 -0.2143848253 0.0448149087 -0.3029667899 
56 9 1.6629871317 0.4533597702 1.3803362921 0.9318301378 0.6405731186 -0.5459746924 -0.7979645944 
57 9 1.3787277389 0.8053867689 0.9839200558 0.1115833533 0.6834848311 -0.0106862144 -0.0012692959 
58 9 1.4569097136 0.4938043156 0.7443193711 0.884462227 -0.3031743033 0.4118414137 -0.5910264354 
59 9 1.3061618746 0.592397798 0.3650723736 0.7485886711 0.0811081947 -0.4242785019 0.0260161281 
60 9 1.2589961903 0.4119959143 0.7218312943 0.4512441985 0.1316492899 0.2021061397 0.4118539032 
61 9 1.2754728832 0.2690150491 0.3583757911 0.9994402356 -0.1313313311 0.2086668667 0.0500663944 
62 9 1.4439677925 0.3912949225 0.6714953743 1.0222526889 0.3094622573 0.1341579937 0.2147908793 
63 9 1.2467929269 0.5498599314 0.4456808978 0.5589517733 0.3449374248 0.0763743419 0.2181069478 
64 9 1.5132844216 0.718700424 0.2058321267 1.36549719 -0.0064990944 0.6538917581 0.1072649251 
65 9 1.3498180169 0.973713313 0.4635452543 0.3847501114 -0.3921336335 0.327227416 -0.3153750073 
66 9 1.4310587753 1.0889611385 0.2474975943 0.7114704854 -0.1464606898 -0.5142254419 0.1322822299 
67 9 1.9767600151 2.2179662328 1.6171417974 0.0724721269 1.5452727942 0.2210223768 0.1689382536 
68 8 1.2078042385 0.4668388794 0.3065181844 0.6854340147 0.1306739444 -0.0971461688 -0.3299135329 
69 8 1.1886090339 0.51173055 0.4225662505 0.478494635 -0.0045901398 0.066598455 -0.2729071767 
70 8 1.0309289183 0.223576365 0.3727907144 0.4664473552 -0.1134379075 0.1490303017 0.1082124136 
71 8 1.2656308407 0.3137012959 0.3976979419 0.8904221873 -0.0411925995 0.3649011171 -0.1826970227 
72 8 1.5255955104 1.1063420203 0.6296379323 0.5914617086 -0.658908679 -0.5019121343 0.2547758805 
73 8 1.4952107852 0.7342815519 1.3580410658 0.1433326744 0.6182845758 0.0176284194 0.1666625828 
74 8 1.464663746 0.1471784696 1.5937823823 0.4042790369 0.0750729663 0.0860485166 -0.440935147 
75 7 1.2843035489 0.5182405596 1.0024450098 0.1287500363 -0.3140510516 -0.0765094268 0.2423416696 
76 7 1.1389115313 0.4859549508 0.6207012898 0.1904632355 -0.3311094366 -0.1941255082 0.2558388031 
77 7 1.2921705781 0.8709928327 0.6676216192 0.131090351 0.065425741 -0.1649417392 -0.1384530698 
78 7 1.7309173465 1.4906904457 1.1044907641 0.4008936506 -1.2337060571 0.6238698086 -0.5091628024 
79 7 1.2757446403 0.6793664727 0.4064449269 0.5417129878 -0.0200306173 0.5201602761 -0.0191278639 
80 7 1.4471612406 1.8380433996 0.1098566612 0.1463755955 -0.2530342792 -0.0689487835 0.0452792127 
81 7 1.284455785 0.3530236506 0.2568712482 1.0399317649 -0.0111058684 -0.2858642263 -0.1221718845 
82 7 1.526953118 0.1702750057 1.3127322571 0.8485785619 -0.3553564429 -0.1911180603 0.8166642761 
83 7 1.2277899023 0.3466267695 0.7530789836 0.407762291 0.0211080126 -0.0682002114 0.272726101 
84 7 1.459839291 0.149431951 1.6723157624 0.309383042 -0.3491601924 -0.0930830755 0.6134054055 
85 7 1.2626578615 0.7683487514 0.6575935424 0.1683625812 -0.1300352057 0.1610756786 0.1646634535 
86 7 1.3005521535 0.2024637339 0.7379246889 0.7510474812 0.1354125374 -0.2004409237 -0.3189014079 
87 7 1.2068402285 0.6945253914 0.4580025429 0.3039354029 0.4475233643 -0.1746405686 -0.0545479586 
88 7 1.1059775392 0.3277111735 0.626397891 0.2690772527 0.2715087588 0.1652536818 -0.0238162294 
89 7 1.6987085488 1.1459379812 1.071595582 0.6680771706 -1.0618592953 -0.6415642439 0.7115085278 
90 7 1.3615080288 0.0462575124 0.7784808629 1.0289657371 0.0611001239 -0.0352366521 -0.5533769629 
91 7 1.4600717173 1.1337215791 0.3136512306 0.6844366098 -0.1499079457 0.6326619229 -0.231348159 
92 7 1.373838038 0.7223695196 0.8487877155 0.3162737196 0.7781558306 9.7486040816e-04 -0.0068643306 
93 6 1.0261190173 0.3928606322 0.230457713 0.4296018925 -0.1475961468 -0.011154635 0.0694362356 
94 6 1.1121520944 0.4585490189 0.2700140733 0.5083191889 -0.1789774217 0.0447317944 0.283520525 
95 6 1.031650366 0.3248575256 0.5956682022 0.14377675 0.200263343 -0.02814146 -0.033461425 
96 6 1.4631898991 1.3564262189 0.5985208256 0.1859776365 0.5465071778 -0.0869691963 0.1803820546 
97 6 1.2450884614 0.2646874192 1.2406752681 0.0448825895 -0.3535237575 0.0198969756 -0.1996399863 
98 6 1.0177385391 0.1839834192 0.7045737022 0.1472346125 -0.1579327017 0.0299112408 -0.1416476767 
99 6 0.9375950702 0.4217345445 0.2992696122 0.158080359 -0.1053257519 0.0593482125 0.0430015003 
100 6 1.3252801893 1.4633846389 0.1578230522 0.1351598892 0.3326012889 0.2501808667 0.0583974183 
101 6 1.1162285089 0.5516292422 0.1914819056 0.5028549364 -0.2023269206 0.1275143587 -0.1558953768 
102 6 1.1962366926 0.6357881647 0.368246562 0.4269474981 0.396385571 -0.1355682064 0.0780085291 
103 6 0.9220646715 0.3393712122 0.2970385606 0.2137934856 0.0116792904 0.0036548822 0.1302040349 
104 6 1.1067851561 0.2943504758 0.5721533067 0.3584695992 0.1942609233 -0.2057731075 -0.2680644283 
105 6 1.0276332017 0.1765963625 0.6348346825 0.2445989522 0.2701098492 -0.05811137 0.0075234133 
106 6 1.1586278447 0.9648099722 0.2535808103 0.1240277 0.0817297604 0.0807643735 0.0407377166 
107 6 0.979043692 0.5250592114 0.1876849381 0.2457824014 -0.2177260881 -0.0745918747 0.1146165481 
108 6 1.2934797969 0.2791759167 0.5592109158 0.8347031525 0.2596430983 0.2521763617 0.5846018808 
109 5 1.3095024689 0.91876132 0.6561835784 0.1398518176 -0.7446028623 0.2305945844 -0.1634771152 
110 5 1.2064215966 0.2454704584 0.9167573384 0.293225272 0.0021262376 0.046792926 0.431566536 
111 5 0.9594391558 0.2102696144 0.5329537898 0.1773000896 -0.0905820623 -0.1270472108 -6.0545784e-04 
112 5 0.8367678053 0.209758132 0.058788852 0.431633376 -0.07572711 0.009029 0.096751064 
113 5 1.3647672332 0.051610732 1.2312070824 0.5797717864 0.21308118 -0.120820358 -0.7232900104 
114 5 0.966623231 0.3225621456 0.1342897998 0.4775085254 -0.0108187403 -0.0569026018 0.2130817118 
115 5 1.1402226604 0.5185591112 0.2492928536 0.5322557504 -0.1393359347 0.4629756352 -0.2511555612 
116 5 1.1214759214 0.1151531662 0.8775370136 0.2650180624 -0.1797928404 -0.0687212041 -0.1223579992 
117 5 1.5294990427 1.0464319696 0.2425517384 1.0503836136 -0.3968442268 1.0292610404 -0.4137527452 
118 5 0.9735210437 0.1041129016 0.4055965409 0.43803378 -0.1273007315 0.110595046 -0.0592134706 
119 5 0.7272163022 0.1418064593 0.1050769855 0.2819601053 0.0618124552 -0.0343200089 -0.0523384014 
120 5 1.0547539182 0.3400896904 0.5487309 0.2236852376 0.202884764 -0.1823679132 -0.302784882 
121 5 0.9536593921 0.2407588744 0.5137198442 0.1549875176 -0.1113806684 -0.1448121472 -0.0480025421 
122 5 1.0774485803 0.5186998344 0.2585901984 0.3836054104 -0.2890622416 -0.2163639296 0.1199282704 
123 5 0.8566581056 0.3954224216 0.1213065414 0.2171341469 0.0054539092 -0.1809522686 0.0808982867 
124 5 1.1113914119 0.8711935416 0.1089146864 0.2550826424 0.2405534708 -0.1052358228 0.0353863156 
125 5 1.0226356123 0.2583090064 0.2718661773 0.5156084119 0.1742284944 0.3272520869 0.259045675 
126 5 0.8025553137 0.1165376354 0.1860962866 0.3414611096 -0.0624967251 -0.0833122479 0.1296416984 
127 5 0.7959807228 0.2793624424 0.1049289223 0.2492939464 -0.0112719503 0.1443234276 -0.0051474867 
128 5 0.9368981544 0.6303148336 0.1383830325 0.1090802855 -0.2404820855 0.1089011916 -0.0933772713 
129 5 0.9676098904 0.3830272064 0.260392212 0.2928494816 -0.028634526 -0.0379641552 0.004301964 
130 5 1.2636013792 1.2732584456 0.0920252296 0.2314047704 0.3364851724 0.3166088312 0.0660766528 
131 5 0.834586944 0.3287871384 0.0555824487 0.3121657799 0.0311514656 0.0440274825 0.0012586521 
132 5 0.8992836545 0.1428333584 0.5572904344 0.1085872984 0.0661727596 -0.0240340924 -0.1522156156 
133 5 1.3330949561 0.3605257304 1.3140895341 0.1025268974 0.5407411492 -0.102532957 -0.288604772 
134 5 0.9866583245 0.4588926544 0.2361982586 0.2784037363 -0.1261081612 0.249202628 -0.1563516751 
135 5 0.9484838251 0.3135687784 0.2620525024 0.3240002856 0.1730984036 -0.2320582968 -0.1984329212 
136 5 1.1926441172 0.8747652864 0.2337265096 0.3139081944 0.4118884968 -0.3629038084 -0.1146621148 
137 4 1.0067638696 0.7376940298 0.2243928625 0.0514865969 -0.2801876081 -0.1757193928 0.0878376262 
138 4 1.1236247862 0.7701191319 0.061402693 0.4310108354 0.0902662945 0.5473898867 0.0348567599 
139 4 0.9352546197 0.1439740269 0.634221995 0.0965051819 -0.03155453 -0.1051739119 -0.0051764025 
140 4 0.8590334748 0.3105369133 0.170582015 0.2568195825 0.1533063035 0.2644039309 0.1844828425 
141 4 0.8390104303 0.4174206219 0.1040599169 0.1824579633 -0.0258015369 -0.1104666084 0.0712971727 
142 4 0.7308943208 0.3037116069 0.0935084063 0.136986495 0.0769260533 0.1271378175 -0.0465329908 
143 4 0.8038728697 0.1569745469 0.0183296469 0.4709073969 0.0419219444 -0.0262837819 0.0376520206 
144 4 1.037546914 0.120975635 0.0698047969 0.8857231669 0.0318730125 0.1824333925 -0.0222381181 
145 4 0.8202850884 0.2962694569 0.2372129825 0.1393851869 0.1351688588 0.0242739344 -0.0051347563 
146 4 0.711531343 0.3824746425 0.1060139777 0.0177882319 -0.0242989403 -0.0540779213 0.0357596843 
147 4 1.0543635634 0.26270747 0.8301052719 0.0188697819 0.2872496425 0.0384957325 0.0863643594 
148 4 1.0098103989 0.0286774579 0.6244934119 0.3665461719 0.1243074099 -0.0329115556 -0.2052281344 
149 4 1.267305031 0.4648226872 0.5590239019 0.5822154525 0.497630052 0.509985715 0.5299703963 
150 4 0.8399254351 0.1030183269 0.2634328919 0.3390235177 0.0788728447 0.0837484638 0.2962607477 
151 4 0.9777405284 0.0348015475 0.5355232895 0.3856517038 -0.0448572241 0.093813676 -0.3704301626 
152 4 1.0074765284 0.1797456769 0.7061563279 0.1291069504 0.2983246453 0.1440183434 0.1852454226 
153 4 0.9904590937 0.727651237 0.2053891924 0.0479687869 -0.3808104251 -0.0667374042 0.0398588515 
154 4 0.8720002734 0.35126226 0.083732585 0.3253896319 -0.00853941 0.0610475 0.156531115 
155 4 0.7621446769 0.1847241169 0.3572640647 0.0388763269 0.164318957 0.0097922594 -0.0724940567 
156 4 1.0523185632 0.9195266969 0.035625995 0.1522216666 0.1298751225 -0.0747796424 -0.0607585903 
157 4 0.9792111414 0.0970990119 0.0514086125 0.810346835 0.0169312263 0.01052629 0.1133778775 
158 4 0.8110200591 0.1452513875 0.2253540369 0.2871481119 0.0459290812 0.0592434937 0.2326550431 
159 4 0.7838588501 0.1052326819 0.0657850425 0.4434169725 -0.0508234262 -0.1417399012 0.0511379575 
160 4 0.69545012 0.1551634625 0.139908545 0.1885788619 -0.05470019 0.0189484262 -0.1026594825 
161 4 0.7058625017 0.1108158875 0.2902034619 0.0972225219 -0.0327067412 -0.0589821663 0.0199173594 
162 4 0.628279495 0.130383302 0.1190450619 0.14530676 0.0514516316 0.0175480685 -0.013580155 
163 4 0.9677711703 0.2808908731 0.170221265 0.4854689 0.0734811155 -0.365128181 -0.06813489 
164 4 0.5928117471 0.0218765525 0.166035635 0.16351358 -0.0212255075 9.0074e-04 0.020785815 
165 4 0.8986441421 0.1938914119 0.2693666769 0.3443032053 0.2001403406 0.0070904723 0.1047904478 
166 4 0.9417498323 0.5677520642 0.0703937925 0.24874689 -0.1607580622 -0.2133934243 -0.004019062 
167 4 0.9212051928 0.0505177819 0.1341978897 0.6639033357 0.0139309693 0.1824910419 0.0651458708 
168 4 1.0465487025 0.8134945419 0.20498709 0.0767825547 0.3111557475 -0.1787834449 -0.046677586 
169 4 0.7542462159 0.2040255021 0.1058159469 0.2590459053 0.0898463716 6.874155e-05 -0.1024647982 
170 4 0.922187524 0.2080143875 0.1254738069 0.516941635 0.1146131813 0.04491945 0.11722266 
171 4 0.7040248114 0.3144747769 0.111507395 0.0696687632 0.0351827144 -0.0873653067 0.0415637326 
172 4 0.8527560239 0.3181498819 0.3726814976 0.0363614569 -0.2133422996 -0.0632398731 0.0587415344 
173 4 1.0901090709 0.1984415919 0.9687622921 0.0211339025 -0.0857230057 0.0119421762 -0.1391314286 
174 4 0.6671947762 0.2911127525 0.137418065 0.0166180519 0.0707484275 -0.0430785938 -0.01102929 
175 4 0.9859278754 0.6894124569 0.1623802535 0.120261065 -0.2918319468 -0.0589373325 0.068955884 
176 4 0.9187752357 0.1192656089 0.6096522019 0.1152301229 0.2009673396 0.0341915675 0.0843744017 
177 4 1.0962138555 0.1740686206 0.2524257763 0.77519042 -0.0502066223 -0.21861717 0.4068154925 
178 4 0.6947576481 0.054124145 0.309672692 0.1188913525 0.1068589601 -0.0674822475 -0.0801347342 
179 4 0.7266561661 0.1237078119 0.192692865 0.2116285069 0.0521782075 -0.0643633331 0.0117654475 
180 4 1.0810906559 0.0952640369 0.6353719419 0.4381210275 -0.0547977644 0.0316970988 -0.4673218737 
181 4 1.0566548794 0.0495531319 0.0798129054 0.9871534969 -0.011133718 0.1237948781 0.0921133118 
182 4 0.8339915091 0.3637846469 0.1098845034 0.2218726869 0.1696678637 0.1289158306 0.1081029478 
183 4 1.0467997546 0.0900754269 0.6625403369 0.3431739625 -0.2256924594 0.0902373038 -0.3748058813 
184 4 0.887084506 0.3071772921 0.0453371969 0.4344044319 -0.0449354041 0.3117397674 -0.0121265631 
185 4 0.9313475931 0.2215588077 0.5459962077 0.0998533237 -0.0580267101 0.1447452021 -0.0472557126 
186 4 0.9644244449 0.4925411919 0.3764015475 0.0611717706 -0.2101946963 -0.1494829313 0.1192946469 
187 4 0.9887017043 0.085276835 0.472277805 0.41997642 0.1382593125 0.104991825 0.436242215 
188 4 1.0436620505 0.3988747969 0.1136697675 0.5766859113 -0.0992244909 0.4554910454 -0.0424659761 
189 4 0.798600569 0.2610653319 0.156295115 0.2204024219 0.06100614 0.2071490456 -0.036562125 
190 4 0.8770404227 0.3507612625 0.2987577669 0.1196808737 0.2525648912 -0.0489637291 0.0692857359 
191 4 1.1432659944 0.2473856825 0.375766895 0.6839045565 -0.280290785 -0.2175740225 0.412329895 
192 4 1.0420554955 0.0642159169 0.1639444881 0.8577192507 -0.0285439811 0.1428614222 -0.3192040085 
193 4 0.9680319307 0.1865710794 0.2534703725 0.4970443669 -0.1956750806 -0.0840067853 0.2353135812 
194 4 1.0214284554 0.5918253657 0.3743481869 0.0771425369 0.2111820241 0.1289033152 0.1609884294 
195 4 1.0286101008 0.1065059525 0.8661753794 0.0853574075 -0.1530656839 0.0190223525 0.1807432231 
196 4 0.9191541969 0.3056341908 0.1990194819 0.340190765 0.0473487932 -0.1503868523 0.1760500475 
197 4 1.1926068508 0.1071778269 0.0081323569 1.3070009169 0.0065017606 0.0545826419 0.0316405906 
198 4 0.8165214832 0.2085247875 0.3986382219 0.0595443231 -0.2159569112 -0.0799240164 0.1468958391 
199 4 1.0244512024 0.0758129019 0.6003934918 0.3732938725 -0.1390482015 0.0806619713 -0.3439393325 
200 4 0.741669718 0.3576869019 0.1179868419 0.0744002269 -0.0458688156 -0.0367119431 0.0080724769 
201 3 0.6390077119 0.2267032336 0.1716445756 0.0099830467 -0.1624062106 -0.0329879937 0.00670238 
202 3 0.6380786819 0.0534072622 0.0787487356 0.2749884065 -0.0581301356 0.113515752 -0.1007106743 
203 3 0.7891350623 0.4426948422 0.1591010956 0.0209382088 -0.2063991344 0.0154064222 -0.0429977234 
204 3 0.7673775423 0.26867826 0.2491906156 0.0709994169 -0.18537698 0.129368325 -0.056758673 
205 3 0.830760915 0.0606408956 0.0769992067 0.5525235957 0.0573726367 0.1724632659 0.1256265013 
206 3 0.6078158755 0.2663560067 0.0289409156 0.0741432163 0.0242028467 -0.0530866893 0.0364044947 
207 3 0.9377735604 0.1398478956 0.3951781414 0.3443932136 0.2349759484 0.2194576659 0.3686871761 
208 3 0.6440289987 0.2912192089 0.1192780467 0.0042760956 -0.0283646267 0.0146699222 0.0188720833 
209 3 0.6217686105 0.1121931116 0.0894098467 0.1849932467 -0.080196455 -0.0285069453 -0.0551417567 
210 3 0.828704314 0.6248864267 0.0405992067 0.0212652067 -0.1512432067 -0.0313661733 0.0164591233 
211 3 0.6233229347 0.2832090156 0.0573513267 0.0479711388 -0.0335646433 -0.0102047376 -0.0491965047 
212 3 0.5862384471 0.1859398022 0.1407058022 0.0170299125 -0.0081259789 -0.0195851837 -0.044976684 
213 3 0.7217547675 0.3783139356 0.0913378289 0.05127818 0.0731370922 0.0074348633 0.0642651033 
214 3 0.5773429079 0.0887551356 0.0743276022 0.1702420956 -0.0809627011 0.0558164244 -0.0589125389 
215 3 0.9800205933 0.0015161055 0.3767454489 0.5821788089 0.0193775696 0.0152297764 0.4300239911 
216 3 0.7236263063 0.4207857422 0.0545730867 0.0482762022 0.1361690533 0.1082686311 0.04968417 
217 3 0.7204845576 0.0522321667 0.3364219289 0.1304439022 0.1202001667 0.0581452667 0.0711146356 
218 3 0.8272041874 0.4685283467 0.1572720745 0.0584663465 -0.1700160193 -0.1056990413 -0.0191685582 
219 3 0.6181280264 0.0410588289 0.3058083489 0.0352150793 0.0191140689 0.0335883477 -0.0322957763 
220 3 0.7942930148 0.0723068956 0.1432857222 0.4153087756 -0.0165828944 0.1731979456 -0.0318448944 
221 3 0.6402853018 0.0114842467 0.1933134122 0.2051676089 0.047044647 2.3890666667e-04 0.0120490627 
222 3 0.6122679461 0.1298245067 0.0870871022 0.1579604289 -0.0790071467 -0.08077044 -0.0156628978 
223 3 0.727397699 0.1814911622 0.2351482156 0.1124680348 0.1181324044 -0.1380445471 -0.1242347422 
224 3 0.7901051512 0.1947178956 0.2089541682 0.2205940862 -0.171577181 -0.1650694242 0.0771919433 
225 3 0.8546679372 0.2184576022 0.1056574851 0.4063421956 0.1338569822 -0.2936145444 -0.19654881 
226 3 0.697392701 0.2621220506 0.2015737089 0.02266082 0.1923500572 0.0231123817 0.0522605967 
227 3 0.776428498 0.1950180289 0.2130200881 0.1948030956 -0.146253573 -0.1723422989 0.1955188037 
228 3 0.5424832897 0.0266526956 0.0586479374 0.2089874867 -0.0389308463 0.0046473933 0.012476305 
229 3 0.6329764553 0.0806995481 0.1862177089 0.1337419361 0.029905499 0.0991936304 -0.0087314507 
230 3 0.6973700167 0.0230685625 0.3223143622 0.1409420156 -0.0739367247 -0.0267412423 -0.0111561344 
231 3 0.6985782156 0.0166938956 0.2028591855 0.2684584422 -0.0481654868 -0.0045296211 -0.1175972594 
232 3 0.822577852 0.0178933362 0.1062446375 0.5524963489 -0.0407045207 -0.053034535 0.1940975076 
233 3 0.7248315528 0.1459010289 0.3515242756 0.0279554756 0.1190615711 0.0628189222 0.0360633378 
234 3 0.7851576685 0.0133653067 0.5942251756 0.0088820822 -0.0284996667 0.00808302 0.0289207056 
235 3 0.6147032021 0.0601922422 0.2592584089 0.0584093756 0.0245357422 0.0212847811 0.1212945311 
236 3 0.8061044749 0.0024822689 0.1303119756 0.51701018 -0.0123310411 0.0180374733 0.0736486633 
237 3 0.817086852 0.1581332949 0.1953295467 0.3141680822 0.1713564026 -0.2228778563 -0.2409152918 
238 3 0.7815116259 0.26614778 0.3202648682 0.0243477733 0.2606640973 0.079191519 0.0704202521 
239 3 0.7542705777 0.0224240022 0.42384642 0.1226536822 0.05668949 -0.0376936322 -0.22426283 
240 3 0.8497237205 0.0855889998 0.5800432689 0.0563981324 -0.209014018 -0.0637441162 0.1307429998 
241 3 0.7292509795 0.36980072 0.1197472022 0.0422590689 -0.0452260867 -0.1052930267 -0.0245723678 
242 3 0.8308989624 0.0296211622 0.396544388 0.2642275356 -0.0922749791 -0.0882578556 0.2866553804 
243 3 0.6329307373 0.1875662956 0.1750423205 0.0379927022 0.013052345 -0.0491857889 -0.069527432 
244 3 0.7507934613 0.1425819394 0.2813415467 0.1397673356 -0.0932940573 0.1028609788 -0.1874832533 
245 3 0.6303438674 0.1485360289 0.0969857156 0.1518116467 0.0924288822 0.0441598033 -0.0465064667 
246 3 0.765513901 0.07096502 0.454019226 0.0610272867 0.049935662 0.05301818 0.1320239315 
247 3 0.8075777651 0.0010055356 0.1603790489 0.4907972622 -0.0109931889 -0.0024690444 0.1665765244 
248 3 0.6184490045 0.1227900356 0.1139369689 0.1457521667 -0.0661074978 -0.0294902 -0.0883547 
249 3 0.7916987977 0.2648076508 0.2064708889 0.1555084467 -0.1099923578 0.175507018 -0.1522767 
250 3 0.8671911122 0.3794897447 0.0828371822 0.2896934982 0.0245517518 0.3310807702 0.01312669 
251 3 0.769391566 0.3304160956 0.127601304 0.1339459822 0.1204192886 0.0109544644 0.1097413618 
252 3 0.7366731188 0.1406817156 0.3579246728 0.0440808956 0.2048737468 -2.8663777778e-04 0.0508251315 
