# Cluster list (1874 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
140 4 0.8695127828 0.356865612 0.0577718869 0.3414149806 0.1249244687 0.2310677079 0.1127304818 
141 4 0.790024632 0.0893912769 0.4130520673 0.121695575 0.069585813 -1.2382e-04 -0.0439949412 
142 4 0.964338416 0.1924804669 0.6887611519 0.0487069619 -0.3072774269 -0.0559736706 0.0141115056 
143 4 1.1242781792 0.0858726591 0.9841919825 0.1939367825 0.2673245798 -0.103271099 -0.308270585 
144 4 0.9081358055 0.1109007269 0.4580354119 0.2557745025 0.2157463419 0.0532607553 0.1741442363 
145 4 0.8834183247 0.2068782069 0.5327683269 0.0407814027 -0.2600352294 -0.0287646039 0.1203914539 
146 4 0.9734880546 0.3410446725 0.3239200275 0.2827142925 -0.1755181225 0.15850169 0.1357539575 
147 4 1.0929943869 0.5364621778 0.6343170969 0.0238574551 -0.5245862287 -0.072728871 0.0626854197 
148 4 0.8185286161 0.3632601266 0.0890494269 0.2176795419 -0.1277279982 -0.0973515131 0.0128337669 
149 4 0.7838263587 0.2568027119 0.2784025569 0.0791784919 0.2234954606 -0.0489765594 -0.0593203631 
150 4 0.9299369533 0.6620832319 0.1413916233 0.0613078819 0.0387825142 -0.0754885444 -0.0357684424 
151 4 0.8613770059 0.1256640425 0.3091154069 0.3071908969 0.0810899838 0.1245312138 0.0199051194 
152 4 1.0486869294 0.1746381325 0.1978662211 0.7272399224 -0.1856567628 -0.1964055604 0.2106373846 
153 4 0.8632302564 0.0360940269 0.4931815119 0.2158909369 -0.0733168356 0.0587329556 -0.1939809569 
154 4 0.7633029517 0.3011532819 0.1873692961 0.0941088181 0.0982141368 0.0072612049 -0.0305012955 
155 4 0.8390997449 0.4255679293 0.215510315 0.0630101376 -0.2823504192 -0.0145854757 -0.0093142548 
156 4 1.0361970753 0.1281509403 0.1347877717 0.8107656669 -0.0491248853 -0.2681535347 0.2588089289 
157 4 1.0007955737 0.5235070359 0.2946460326 0.1834387119 -0.2493630347 -0.1279030906 -0.1024473499 
158 4 1.0505155732 0.0838258869 0.4074639509 0.6122931319 0.1372858984 0.0858802519 0.4133746599 
159 4 0.9937577474 0.302523825 0.5574587506 0.127571885 0.3064711015 -0.1698309725 -0.2309191473 
160 4 0.7384502418 0.22768438 0.0354691519 0.2821552277 0.032937835 0.074995693 0.0979902762 
161 4 0.7673322716 0.1205040824 0.3712802269 0.0970145058 0.1200535592 -0.0478504826 0.0828409614 
162 4 1.0321258057 0.5354044819 0.0956663919 0.434212805 -0.2000883694 0.37010876 -0.0778458875 
163 4 1.0476159804 0.3213675474 0.3308062725 0.4453254225 -0.219069241 0.375678384 -0.2533097225 
164 4 1.0837686892 0.895409845 0.2303405482 0.0488041785 -0.288773135 0.1279095505 -0.0063921001 
165 4 0.9788341697 0.1858675319 0.6818280299 0.09042077 0.3158709272 0.0933628125 0.1198655463 
166 4 0.7123381128 0.0346281969 0.2662830826 0.2065143075 -0.0276148434 0.0518237387 -0.1106243643 
167 4 0.9054753251 0.1484821569 0.207940535 0.4634628725 0.116601505 -0.2302901212 -0.0915775175 
168 4 1.1177834165 0.9483978825 0.2881229152 0.0129189686 0.4795569906 -0.0659512855 -0.0284480023 
169 4 0.9570737867 0.591296715 0.3036768825 0.0210166356 0.320373845 0.0387565487 0.0030593425 
170 4 0.8060636727 0.49249933 0.0758285619 0.0814107525 0.0291603775 0.1658402966 0.0480675372 
171 4 0.9988680035 0.2047661465 0.3948811869 0.398089955 0.0599916338 0.0162907185 0.3692148375 
172 4 0.8629923645 0.3945913369 0.2487250114 0.101439473 0.1575156426 -0.0495878144 -0.0522292518 
173 4 0.927067984 0.2473440169 0.5627149182 0.0493961119 0.245022082 -0.0051224794 0.1167686291 
174 4 1.072634038 0.365610345 0.4265135319 0.3584199025 0.2855634975 0.2247177175 0.3534940238 
175 4 0.8055087833 0.1204135569 0.1945810725 0.3338497706 0.0879256087 -0.0176953308 -0.2120785701 
176 4 0.7623897754 0.354749685 0.2193484969 0.0071399877 0.131321965 -0.0394447825 -0.0204970432 
177 4 0.847417559 0.3858993669 0.04108763 0.2911295224 -0.0395305375 0.2100752601 -0.1015044393 
178 4 0.8811068913 0.1672551869 0.2589314993 0.3501626677 0.0731026744 0.2058485737 0.2340014224 
179 4 0.75636093 0.3280314321 0.1118113025 0.1322391219 0.1741778938 0.0208858984 -0.0220668063 
180 4 1.1512736338 0.1866926261 0.0769512636 1.06178709 0.0871830671 0.426918975 0.1574813565 
181 4 0.8912171993 0.1379256919 0.6070344325 0.0493079719 -0.0615181713 -0.0616791294 -0.0059909838 
182 4 1.0399795016 0.2108115769 0.713706815 0.1570389719 -0.3547136275 -0.1503298694 0.1817084625 
183 4 0.7997807393 0.268481215 0.0253203441 0.3458476719 -0.0553530205 0.1552578425 -0.0884260052 
184 4 0.9725465381 0.3259643469 0.07600001 0.5438824119 -0.1189834475 -0.2175060256 0.0065634925 
185 4 0.8774954249 0.262901605 0.40926998 0.0978266356 0.276462585 -0.084980547 -0.179439934 
186 4 1.1307831318 0.3916400469 0.5980766619 0.2889537825 -0.4605939169 -0.2651787363 0.2683007588 
187 4 1.0359234947 0.0451752275 0.7970693469 0.2308929125 -0.0049804937 0.0013956125 -0.4025721512 
188 4 1.0771038863 0.3844976919 0.3687222431 0.4069328469 -0.3725361574 0.3235194319 -0.3458151695 
189 4 0.8608314379 0.0999538951 0.5131520469 0.1279248225 -0.1612672265 0.002153535 -0.0138544162 
190 4 0.8825967971 0.0141385625 0.6648016369 0.1000369069 0.0733004087 -0.0059061913 -0.1236129394 
191 4 0.785831282 0.2998896819 0.1912482869 0.126392835 0.1495438794 -0.0408621225 -0.0291396875 
192 4 0.9417184454 0.0755579353 0.5133124276 0.2979632675 -0.0696800474 0.1469954159 -0.2086141956 
193 4 0.8107512574 0.3398620108 0.2103930825 0.1070625081 0.162640703 0.1241938735 0.0976667587 
194 4 1.0819150761 0.3383583 0.6765021769 0.155679755 0.39467944 -0.13683489 -0.290448585 
195 4 0.8333337002 0.2968162058 0.1529834675 0.2446453825 0.0715275084 -0.0764290539 -0.1405117025 
196 3 0.789952519 0.0706466756 0.0196522467 0.53372606 -0.0335480133 -0.0750701467 -0.0054525 
197 3 0.9251520783 0.7021836134 0.1082325764 0.0454901783 -0.2224616664 -0.1335446798 0.0147671378 
198 3 0.8285925711 0.3769041422 0.0532409267 0.25642058 0.01722412 -0.3046340533 -0.03705109 
199 3 0.7733869249 0.0103854489 0.0109534445 0.5767884422 0.0019370993 0.0229275244 0.0789309137 
200 3 0.7394705161 0.1891316331 0.1081974289 0.2494875822 -0.1420624604 -0.1172287844 0.0718220622 
201 3 0.7778503404 0.1320624012 0.310288342 0.1627004089 -0.1964456863 0.0905865191 -0.0921196138 
202 3 0.688417517 0.1627161956 0.2275302067 0.0836722756 0.05879208 0.1159621956 0.0564759 
203 3 0.7583713675 0.3097243756 0.0406549756 0.22474778 0.1095566578 -0.1632917633 -0.0740008367 
204 3 0.7064870953 0.3360010422 0.078025918 0.0850970556 -0.0028303877 0.1667594611 0.0120859974 
205 3 0.580708776 0.1704498289 0.0226673963 0.1441054574 0.0616516987 0.0072863981 0.0099096283 
206 3 0.6659438247 0.0156506067 0.2260823089 0.2017482622 -0.05652121 -0.0305707606 0.054556666 
207 3 0.8057507623 0.0338244689 0.5814964864 0.0339133356 0.0063539174 0.0338528011 0.0020379816 
208 3 0.8260834631 0.3021324356 0.2154439568 0.1648374956 0.1499899456 0.1955976356 0.1704975266 
209 3 0.9068283483 0.5766406022 0.1469126156 0.0987844356 0.2303390989 0.0881369844 0.1036460778 
210 3 0.6826217954 0.1865047489 0.06980568 0.2096620867 0.1057423 0.0042009333 -0.04305934 
211 3 0.7479258237 0.3953019489 0.0707660822 0.0933250067 -0.1045410422 -0.0148414067 -0.05932126 
212 3 0.7678888548 0.0236138156 0.4329864622 0.1330530156 -0.0929067089 -0.0187705844 -0.0154139089 
213 3 0.7006739543 0.2389472422 0.0834075058 0.1685892422 -0.0561581966 -0.0616118511 -0.0890625826 
214 3 0.6825546822 0.1326206867 0.2254376053 0.1078226022 0.0493170103 -0.0730231967 0.0911791133 
215 3 0.7896321197 0.3237919489 0.1958845267 0.1038424089 0.2439727633 -0.0758563111 -0.0249458467 
216 3 0.6227843142 0.2700777176 0.0045644156 0.1132181689 0.0165971613 0.0116258907 -0.0192736489 
217 3 0.8570543108 0.2830829939 0.3549269311 0.0965321667 -0.2888889161 -0.1336628033 0.0915820033 
218 3 0.8091691521 0.2018380289 0.007307069 0.4456096189 0.0300088759 -0.085750609 -0.0468707842 
219 3 0.707620614 0.1142282396 0.1871933156 0.1993053782 -0.1163713804 -0.1506120102 0.1464044187 
220 3 0.8398625709 0.1704604089 0.4649329803 0.0699757489 0.1944739613 0.1040692889 0.1582926062 
221 3 0.8010861001 0.5202344775 0.0023158867 0.1191885756 -0.034594607 -0.1937942361 0.0120359067 
222 3 0.79269253 0.2500899489 0.144985276 0.2332862222 0.1249943811 -0.2390830444 -0.1392397809 
223 3 0.5651896516 0.1805820067 0.0462941067 0.0925632289 -0.0047996933 -0.03792952 0.0635023467 
224 3 0.7685596706 0.1722351738 0.0162057514 0.4022430422 -0.0366872464 0.1725677546 -0.0806264966 
225 3 0.6398487766 0.0832130514 0.1864817945 0.1397116111 -0.1204164124 0.0123534544 -0.0589386144 
226 3 0.5558336702 0.0991992067 0.0181057356 0.1916461267 0.0389660833 -0.0357822267 0.0083141233 
227 3 0.8793956454 0.4863836422 0.1604792456 0.1264738133 -0.2733444713 0.2419616 -0.1424530322 
228 3 0.5722907191 0.0773618269 0.1355775556 0.1145772847 -0.0492622933 0.0737053294 0.0210530676 
229 3 0.6485899928 0.2919730632 0.0666571089 0.0620388067 -0.016449952 -0.058130086 0.0608694433 
230 3 0.7722869271 0.0430575289 0.4166587267 0.1367108422 -0.1081463867 -0.0494098622 0.01637902 
231 3 0.6573227704 0.2703708467 0.1100952689 0.0516071089 -0.0755384233 0.1014644967 0.0063508689 
232 3 0.6153633651 0.0640440267 0.1443107822 0.1703172622 0.0239702533 -0.0644817867 0.0952980711 
233 3 0.5550993229 0.0731455089 0.1874158228 0.0475739267 0.0162971853 -0.0586306167 -0.0027575229 
234 3 0.6627023453 0.1716937962 0.10673934 0.1607412622 -0.047306904 0.038740144 0.10867056 
235 3 0.7964185844 0.1122568972 0.4528309356 0.0691947289 -0.0805704722 -0.0846200351 0.1069514578 
236 3 0.6985472306 0.2922983756 0.1023469756 0.0933228822 0.0371096578 -0.1476228111 0.0240640444 
237 3 0.9147301253 0.0985630467 0.5706137089 0.1675544467 0.20523112 0.0889835033 0.2970713967 
238 3 0.7775688465 0.1943656622 0.25275194 0.1574957089 -0.1721064133 -0.1507424956 0.0696590433 
239 3 0.7612039966 0.0948472622 0.4743140556 0.0102702067 0.0642616556 0.0285321467 0.0462898833 
240 3 0.6673590754 0.1786356289 0.06417186 0.2025606467 0.05138433 -0.18620648 -0.07400641 
241 3 0.5911848874 0.14233394 0.1535534289 0.0536122022 0.0313683233 -0.0842047167 -0.0421530778 
242 3 0.7955111606 0.0287694156 0.4361164822 0.1679521089 0.0175326344 -0.0527549478 -0.2062099522 
243 3 0.7706889001 0.4117895756 0.0808276156 0.1013441896 -0.1578013056 -0.0996674384 0.0778415754 
244 3 0.8248136551 0.1547778705 0.3213372685 0.2042024267 0.1779550997 -0.1666553007 -0.1378511433 
