10.0000 0.0328 0.2585 0.0104 14.6822 0.1526 0.0104 5.0100
20.0000 0.0356 0.2601 0.0067 14.7706 0.0995 0.0067 5.0100
30.0000 0.0365 0.2571 0.0181 14.6020 0.2646 0.0181 5.0100
40.0000 0.0370 0.2512 0.0191 14.2667 0.2725 0.0191 5.0100
50.0000 0.0431 0.2503 0.0139 14.2174 0.1970 0.0139 5.0100
60.0000 0.0423 0.2525 0.0162 14.3404 0.2329 0.0162 5.0100
70.0000 0.0411 0.2538 0.0171 14.4149 0.2465 0.0171 5.0100
80.0000 0.0390 0.2453 0.0108 13.9297 0.1501 0.0108 5.0100
90.0000 0.0367 0.2478 0.0034 14.0736 0.0475 0.0034 5.0100
100.0000 0.0361 0.2471 0.0126 14.0330 0.1768 0.0126 5.0100
110.0000 0.0363 0.2453 0.0151 13.9295 0.2102 0.0151 5.0100
120.0000 0.0320 0.2480 0.0117 14.0878 0.1644 0.0117 5.0100
130.0000 0.0304 0.2487 0.0339 14.1186 0.4793 0.0339 5.0100
140.0000 0.0334 0.2397 0.0234 13.6112 0.3182 0.0234 5.0100
150.0000 0.0321 0.2392 0.0519 13.5677 0.7047 0.0519 5.0100
160.0000 0.0369 0.2383 0.0288 13.5320 0.3902 0.0288 5.0100
170.0000 0.0352 0.2287 0.0256 12.9869 0.3327 0.0256 5.0100
180.0000 0.0407 0.2318 0.0324 13.1569 0.4268 0.0324 5.0100
190.0000 0.0380 0.2326 0.0236 13.2083 0.3113 0.0236 5.0100
200.0000 0.0242 0.2284 0.0274 12.9669 0.3558 0.0274 5.0100
210.0000 0.0394 0.2311 0.0118 13.1257 0.1551 0.0118 5.0100
220.0000 0.0439 0.2316 0.0444 13.1423 0.5845 0.0445 5.0100
230.0000 0.0431 0.2152 0.0446 12.2140 0.5447 0.0446 5.0100
240.0000 0.0415 0.2302 0.0316 13.0685 0.4135 0.0316 5.0100
250.0000 0.0361 0.2157 0.0129 12.2481 0.1578 0.0129 5.0100
260.0000 0.0454 0.2222 0.0355 12.6153 0.4481 0.0355 5.0100
270.0000 0.0238 0.2178 0.0396 12.3614 0.4899 0.0396 5.0100
280.0000 0.0022 0.2250 0.0380 12.7689 0.4860 0.0381 5.0100
290.0000 -0.0171 0.1893 0.1654 10.6052 1.7701 0.1669 5.0100
300.0000 0.0365 0.1863 0.1846 10.4021 1.9425 0.1867 5.0100
310.0000 -0.0266 0.1883 0.1130 10.6276 1.2061 0.1135 5.0100
320.0000 0.0156 0.1640 0.2372 9.0548 2.1888 0.2417 5.0100
330.0000 -0.0066 0.1574 0.2308 8.7043 2.0453 0.2350 5.0100
340.0000 0.0116 0.1542 0.3822 8.1282 3.2673 0.4020 5.0100
350.0000 -0.0021 0.1167 0.4442 5.9854 2.8486 0.4759 5.0100
360.0000 0.0031 0.1127 0.5113 5.5809 3.1312 0.5611 5.0100
370.0000 0.0063 0.1003 0.6621 4.4917 3.5012 0.7795 5.0100
380.0000 -0.0161 0.1142 0.5593 5.4996 3.4426 0.6260 5.0100
390.0000 -0.0069 0.0877 0.7964 3.4823 3.5595 1.0222 5.0100
400.0000 -0.0056 0.0648 0.8454 2.4430 2.7554 1.1279 5.0100
410.0000 0.0004 0.0501 0.9379 1.6839 2.2957 1.3633 5.0100
420.0000 -0.0027 0.0397 0.8884 1.4217 1.7496 1.2306 5.0100
430.0000 -0.0049 0.0316 1.5412 0.0532 1.7960 33.7294 5.0100
440.0000 -0.0008 0.0275 1.6413 0.1102 1.5600 -14.1516 5.0100
450.0000 0.0032 0.0085 0.9798 0.2695 0.4017 1.4904 5.0100
460.0000 0.0001 0.0175 1.3769 0.1911 0.9732 5.0939 5.0100
470.0000 0.0002 0.0103 0.1317 0.5820 0.0771 0.1325 5.0100
480.0000 -0.0020 0.0105 0.7775 0.4258 0.4191 0.9844 5.0100
490.0000 -0.0006 0.0101 1.3049 0.1508 0.5538 3.6722 5.0100
500.0000 -0.0021 0.0013 1.2476 0.0241 0.0719 2.9861 5.0100
510.0000 0.0016 0.0092 0.6392 0.4192 0.3116 0.7433 5.0100
530.0000 -0.0030 0.0099 1.7686 0.1104 0.5509 -4.9898 5.0100
550.0000 0.0057 -0.0030 1.3281 0.0409 0.1652 4.0391 5.0100
570.0000 0.0008 -0.0096 0.6913 0.4184 0.3462 0.8275 5.0100
590.0000 0.0050 -0.0067 -0.4450 0.3438 0.1640 -0.4769 5.0100
