360 126.809592 0.026445 1.000000 0.000000 7199.8 0.400000 7199.800 0.400000
370 126.789242 0.022860 1.000000 0.000000 7200.0 0.000000 7200.000 0.000000
380 126.814097 0.016427 1.000000 0.000000 7199.0 0.894427 7199.000 0.894427
390 126.822966 0.023972 1.000000 0.000000 7198.8 1.939072 7198.800 1.939072
400 126.838585 0.024570 1.000000 0.000000 7197.2 2.135416 7197.200 2.135416
410 126.834047 0.030722 1.000000 0.000000 7199.0 1.264911 7199.000 1.264911
420 126.800963 0.017376 1.000000 0.000000 7197.8 3.124100 7197.800 3.124100
430 126.825067 0.016920 1.000000 0.000000 7200.0 0.000000 7200.000 0.000000
440 126.790921 0.011315 1.000000 0.000000 7197.4 2.059126 7197.400 2.059126
450 126.812052 0.025974 1.000000 0.000000 7198.6 1.200000 7198.600 1.200000
460 126.810716 0.042136 1.000000 0.000000 7198.6 2.800000 7198.600 2.800000
470 126.807055 0.020270 1.000000 0.000000 7197.6 2.332381 7197.600 2.332381
480 126.802970 0.018328 1.000000 0.000000 7198.8 1.939072 7198.800 1.939072
490 126.822045 0.021760 0.999972 0.000056 7197.6 2.059126 6478.200 1440.600347
500 126.785280 0.028035 1.000000 0.000000 7194.6 3.611094 7194.600 3.611094
510 126.841809 0.037105 0.999972 0.000056 7197.0 1.897367 6477.600 1440.300469
520 126.849869 0.049302 0.999972 0.000056 7183.2 10.814805 6464.800 1436.440657
530 126.795807 0.019415 1.000000 0.000000 7195.6 2.059126 7195.600 2.059126
540 126.827703 0.028807 1.000000 0.000000 7197.0 0.894427 7197.000 0.894427
550 126.795150 0.044513 1.000000 0.000000 7189.8 5.455273 7189.800 5.455273
560 126.840866 0.023115 1.000000 0.000000 7193.8 3.370460 7193.800 3.370460
570 126.801700 0.027507 0.999972 0.000056 7183.2 2.039608 6465.200 1437.600556
580 126.883799 0.048102 1.000000 0.000000 7176.4 4.409082 7176.400 4.409082
590 126.789551 0.125923 0.999916 0.000112 7165.6 14.305244 5734.400 1760.729718
600 126.887248 0.064712 1.000000 0.000000 7167.2 10.833282 7167.200 10.833282
610 126.866641 0.060626 1.000000 0.000000 7176.0 6.542171 7176.000 6.542171
620 127.016986 0.105051 0.999916 0.000069 7127.8 17.554487 4992.700 1756.538573
630 126.841766 0.040044 1.000000 0.000000 7182.2 4.166533 7182.200 4.166533
640 126.865505 0.066847 0.999888 0.000137 7142.6 17.861691 5715.400 1753.396572
650 126.954307 0.123638 0.999915 0.000169 7102.6 8.236504 6157.133 1896.742349
660 126.838047 0.166276 0.999972 0.000056 7080.6 41.359884 6370.800 1411.479281
670 126.858646 0.273956 0.998940 0.000684 6812.0 89.494134 1538.946 454.992522
680 127.382088 0.271737 0.999281 0.000520 6949.4 50.010399 2314.867 625.117230
690 127.031066 0.194179 0.999253 0.001287 7070.8 68.391228 4163.847 2567.109882
700 127.045615 0.379624 0.999309 0.000245 6947.2 65.639622 1932.329 513.613529
710 127.518527 0.142070 0.999398 0.000517 6979.0 17.798876 3260.267 2010.700325
720 127.204021 1.233088 0.997434 0.001926 6678.4 145.132491 811.806 300.043647
