500 5.151636 1.485609 0.151096 0.036214 83.3 11.331814 3.524 0.585310
510 5.173211 1.307100 0.172768 0.052347 70.7 12.058607 3.364 0.485040
520 6.428116 1.943938 0.157509 0.048579 116.1 19.180459 3.851 0.432843
530 6.300532 1.406950 0.125404 0.028753 152.1 27.300000 4.133 0.615210
540 6.131420 1.050577 0.100823 0.037572 214.2 32.606134 4.044 0.426449
550 5.834643 0.737812 0.087760 0.015769 221.6 17.934325 4.095 0.492396
560 5.976441 0.469152 0.081729 0.008624 239.2 39.707524 4.292 0.394714
580 8.831330 1.385298 0.093230 0.024108 452.0 52.484283 5.681 0.797549
590 9.388502 1.237271 0.094917 0.028370 537.6 82.297266 6.000 0.635881
600 15.231447 3.980939 0.150349 0.048286 807.0 74.140407 7.485 0.768042
610 17.359915 3.766566 0.134431 0.036516 1131.7 45.693745 9.371 0.588318
620 18.558366 4.055069 0.163188 0.048204 1422.3 182.893439 10.799 1.523119
630 35.123390 9.635192 0.359076 0.131501 2055.9 230.466679 15.836 1.974299
640 43.820427 14.925608 0.397495 0.176260 2565.8 153.381094 18.279 3.218076
650 65.220043 5.714568 0.823017 0.053411 3768.0 266.841151 31.060 4.311088
660 62.301265 5.237210 0.885919 0.051875 4758.5 300.678982 50.147 5.782197
670 60.213767 2.438514 0.968375 0.009164 7501.2 616.780642 99.967 17.714917
680 58.565532 1.542847 0.982959 0.002962 9347.6 564.087085 153.157 18.112132
690 58.863854 0.843536 0.993160 0.003169 12668.9 1090.537248 323.861 86.362311
700 59.329503 0.848535 0.997934 0.001236 17569.0 811.717808 969.902 339.102758
710 58.436080 0.455096 0.999620 0.000205 22343.0 589.353884 3999.717 2579.415402
720 58.779524 0.462579 0.999888 0.000108 26408.9 790.198513 13987.679 9094.214736
730 58.742681 0.146551 0.999993 0.000014 29650.9 457.252545 26722.950 6054.613004
740 58.750842 0.000000 1.000000 0.000000 30869.0 0.000000 30869.000 0.000000
